,Unnamed: 0,StringZ:aLund,StringZ:bLund,StringZ:rFactC,StringZ:rFactB,StringZ:aExtraSQuark,StringZ:aExtraDiquark,StringPT:sigma,StringPT:enhancedFraction,StringPT:enhancedWidth,StringFlav:ProbStoUD,StringFlav:probQQtoQ,StringFlav:probSQtoQQ,StringFlav:ProbQQ1toQQ0,TimeShower:alphaSvalue,TimeShower:pTmin,chi2
41,41,1.9356832638141552,1.5276632743211311,0.6703206542607303,1.1211525620652705,0.2780843760528266,0.0771610614880959,0.240915800522165,0.4565432129497275,4.615013289206069,9.131053170444552,3.0449191716796573,7.27622191987586,6.364676361679687,0.2326325021541478,1.6727680584470817,55.81379955979499
42,42,0.8091275828021858,1.907185664745557,1.5037310548611005,0.4218172053960718,0.0040418148216732,1.6736673531345372,0.3052274888738466,0.2435359127206148,9.470207633105977,5.621417072753596,7.563569843452367,9.113710583900874,4.783212269767141,0.2095801966337865,1.137587486299456,45.08785315764667
45,45,0.5686705982273006,1.7626382210969385,1.0433635095743907,1.5173567243879562,0.7480308016427843,0.0012692010823511,0.674046138489918,0.5079744858435402,2.4154337933270265,1.1474530099900115,0.1270228839895948,0.0299722002966484,6.024804151775461,0.2009615284041399,1.9115936380786829,34.98447039630702
48,48,1.0048588694913527,1.011709093453704,1.487937898743018,1.5542567423590408,0.3269158733005912,0.7527772266714756,0.6134507710515738,0.2484235646328442,3.591453925268545,0.142184373344415,8.79002018486206,1.6408086547616751,0.2129074788040685,0.1511773804856002,0.5718319151569071,24.64851059855537
50,50,0.2425698102773423,0.7148853777061488,1.747051810848958,1.3208792494941524,0.9544903260423336,0.2737108982409759,0.476989035711834,0.429140657307218,4.479186687211479,9.884643204536106,0.6295835911934766,0.2505194640691577,0.5224051517232364,0.2311279068573935,1.9829344714173789,43.337778112169545
54,54,0.2645804059482866,0.5640629817212145,0.6108951871677022,1.7785276667363656,0.0811510537124446,1.5616827528094817,0.1510609160257576,0.9717205048275592,5.833097316600846,4.602815560148759,5.310856475035518,7.123650274367185,1.638494971109996,0.071873410904411,1.9162172900248569,37.66273314161016
57,57,0.0853715084910016,1.8779050458752475,1.6776474902438907,0.4471726614036047,1.3611246588419976,0.5417620722928955,0.9189824354271466,0.0433867612867642,7.637762745901432,7.869589608089623,4.076915924640473,4.896307277593575,9.237827242201762,0.1222976702257834,0.946690348299884,38.58129062587188
58,58,1.697440293129657,0.8041612817827855,1.282965479888746,0.9041857233178616,0.3034778561465108,0.6275976112488919,0.6358376319122023,0.4628050127173514,3.973556759279269,7.423681569187382,4.596513635363998,9.202429948012604,9.129478722896629,0.1669655424855676,1.2751135926168096,40.2730569222045
59,59,0.333558496190188,0.7135704631928428,1.9156846268409184,0.20096294622582,1.2470318809930256,1.8422931750402776,0.4005050283475815,0.9223541499998829,5.81542493727229,2.466608112770749,5.8512486248338345,4.6979745190676425,0.988244990841426,0.1859270910466623,1.643997964083871,45.00046650015755
63,63,1.7778794132157478,1.2016671269910066,1.9474643342636997,0.4755542658265574,0.6262880649102656,0.5588566758781959,0.4142617129064041,0.7796118706317763,7.798694283567289,0.532944527853052,1.0644141277925867,2.794818756891475,7.2006401440007695,0.1608728290738753,0.8296830374868085,22.48935162191
65,65,0.0899289287623119,1.36307663435264,1.723799840246027,0.8089054870337189,0.4254325317139567,0.5442845915172541,0.807198881200304,0.0579961417705431,8.052251429987376,8.217769432895354,9.255287758669596,2.5452592935896625,6.510385931650103,0.122261899216824,1.5059432819239065,38.54410599239415
66,66,0.7854412051332871,1.795981526440747,1.4403396442776228,0.8333394495412274,0.7222207312366133,0.6714791121176042,0.9870587972657132,0.7060480070083003,2.651611936956594,7.343577297204216,6.139219128943121,4.674253805835464,8.36890797910328,0.094421518126005,1.2418290411474202,45.8448000060592
68,68,1.718862478628837,1.178836041236666,0.444478973447322,1.737706196918132,0.8049864522766819,1.220896987728705,0.8117244759529375,0.9891260967686368,7.86963633011782,6.627895268137392,5.671042912902189,7.625077457074692,7.273849150738776,0.1848331287132688,1.7621140857993116,54.807455951482815
70,70,0.0355251702523058,1.5259317780084778,0.5998596244074466,0.9836622142911616,1.0022098544533986,1.8868744179048755,0.9564610644275788,0.3951122963378949,7.571859106442549,7.887131152747756,8.892000488427872,9.756507624684224,4.670083208174651,0.2122466637696169,0.7008632567016017,31.58631822822276
72,72,1.3887589883823974,1.9339917737287875,1.4362272468679949,0.4826752616854526,1.0052200670501283,0.7586325694546936,0.78709945423149,0.1741019782909271,2.908221768405731,5.764572936800198,5.255466674414754,4.428524762312993,3.497575718931402,0.1212452321867281,1.5800248414190012,36.54726949338715
82,82,1.3456086097004998,1.1866634506860436,0.7647840215025794,0.7194081734999604,1.9067805357786252,0.5863954584649818,0.5005246042407957,0.9128937982486558,3.5692969886670625,4.363640872670116,5.919476956997639,9.40426277989799,2.871707541814592,0.1760145424066657,1.847108211744397,41.7343451096795
85,85,1.19351123719466,0.3332069938467659,1.0111820151020403,1.0575966127371783,1.4569159903468225,0.1687249453951715,0.051646686759187,0.9703988443897156,4.699404465458488,7.503573182957785,5.866775533830881,0.1553718499567924,9.124918447566218,0.1173588051132063,0.4120900924969229,28.973356527484082
87,87,1.199137065302254,1.833048330484028,0.7804038268017559,1.03769667134795,1.3996292100345713,0.7799230823043299,0.6672751104234528,0.0080356112436243,7.647199395981604,1.6102123860546202,4.756942401872893,6.724434498450772,0.7960024033133606,0.1663368526427882,1.778517360048755,35.12528615779738
93,93,0.2921485182139647,1.3941049706771682,0.6199364099578191,1.120220415337073,1.511595271801719,0.994861011753357,0.1469260162212937,0.2683501871228354,8.073676051824249,9.762633072079964,7.678972218094959,8.13227028551907,7.144179691681813,0.2119663066645714,0.731530650599201,49.13653257321469
97,97,1.4998772586873816,1.423575876684015,1.0640475516448358,0.0711496242388864,1.8368986952192747,1.1121008155921237,0.6761039164389685,0.1308457494284738,8.541792383028774,8.12731434114772,5.080547079482755,4.838453759742892,0.0915778469198336,0.1292057607496545,0.4833824007423933,35.64798327022713
99,99,0.6888914086627944,1.3408598083844108,1.5834009113152852,1.9868184895941332,1.932176384062604,0.911282926618456,0.7913682640911476,0.9156102961513176,5.204349446669982,1.9194650524192087,7.471364440304598,2.082178253228172,8.646607056761862,0.2402363269048109,1.1088668809795033,12.993190760603838
105,105,0.6828153241012511,1.1061167471473174,0.4999677895803631,1.6227458880894068,1.924036452534571,1.0890265907368544,0.4000451436549981,0.8162501290075088,6.145587358367648,5.296747066136121,8.038045370117285,5.304161835404482,7.558219465968326,0.1154144834032181,0.2588479893901306,40.44963318630074
107,107,0.9865034364444548,1.556023430190374,1.2129236505264611,0.108985139730652,1.6795037011997498,1.7502030713739365,0.2860731242446094,0.6065895773333,6.722182280858198,5.438863615764532,9.1994017396784,7.783013830574315,6.968319108028868,0.2196042004377972,0.8957081430506684,48.6134524132133
108,108,0.4643417910607592,1.8660667204905508,0.6600143478536296,1.9070776325870875,0.3799972984564255,1.6159017031119074,0.6620831417600853,0.3002157895294045,4.633570560815073,3.590607318791894,8.921748567784185,4.806383237873736,9.887500133109556,0.1972317195842765,0.2203906226307842,43.088431376521534
109,109,0.9341168158853734,1.3661889748592586,1.425132048822711,0.0260762100501397,0.3033711669345633,1.6484339425879535,0.3344787173308802,0.5164054602672249,4.243715704519369,3.718217092865731,0.8664698321696318,8.91538968551144,6.314549907086724,0.2316370424291908,1.327704740517134,51.65404445146067
111,111,0.3662713453305559,1.653182403710982,1.5436334281216697,0.439163181578325,1.994988720811423,1.7340982039816522,0.3696408137668718,0.2936642907241972,6.229666046005967,9.754420747194349,0.449954908810013,2.461342893992109,0.3205045730854072,0.1547364796431168,0.4731180589561063,29.086701788703802
115,115,0.4404533866013254,0.9252612161000512,1.3040326716520956,1.2657761256954951,1.5725990184879126,0.5611425401440424,0.450671367438906,0.8442210403729583,3.701402010782582,3.847832131981954,4.595017745345666,2.4090068980783617,5.838147837445661,0.2169169888766978,0.9913983451563396,49.019845095646865
119,119,1.5518846314782797,1.6720147765016509,0.7645221117890713,0.7062039055265896,0.6957947924867405,1.7294449795453133,0.5522782823147457,0.7888058970405883,9.9001603220754,9.3843937260737,1.1448728703504696,7.717280298972358,0.3204473335671853,0.1572143537482855,0.6366880677440842,7.741123252309049
122,122,1.099310470522314,0.8874075043648353,1.4123331990462704,0.0879928948494352,1.3906387994795708,0.7980459393483994,0.321774848161921,0.8542267993044674,8.039860345481209,6.571997619679936,5.499336726367665,1.7754157730142095,1.2866234849988212,0.2068866647154733,0.5380814460940633,48.31056380392402
123,123,0.2997601508593024,0.6813369881987791,1.1930325934907378,0.1637104214654294,1.9039873781898744,0.1872151027128685,0.6913070764296991,0.3821341007272175,7.482030444125812,5.812747142228566,2.8296804964843068,0.4491993560218044,3.973233471755404,0.1776261892420515,1.7661901902914727,38.861721168289456
126,126,0.6945647756438886,1.553691928998708,0.6978596905517938,1.8278990681421732,0.8073823919786538,0.4627651645855739,0.4860258796454869,0.7131791904089031,4.941527319751641,7.2108671426363715,3.1465143524490014,3.2403630642085317,6.405113003979292,0.1617723003023529,1.4981028108963848,40.91831341339373
127,127,1.8864265002253653,0.6842314100173257,0.491626975669736,0.0686022387291032,0.9790373406555783,1.724406637122757,0.8646303499741893,0.6980853755898951,9.88765552557363,2.203005819581075,0.1401904821260635,3.3296473924348016,6.968101420760062,0.2140907396123391,0.1988586522081332,17.610824217483977
129,129,1.8200343968599133,1.180084576463204,0.7820314536893913,0.8998919437961435,0.7689050657989069,1.9893472698271952,0.834177174589954,0.7115461971263508,9.69123701404147,7.850042914989309,0.950236438520714,1.317768314877652,1.5645991333532716,0.1944664016401014,1.5214594326996984,14.053579798052976
133,133,0.0732736089698711,0.5535931873537466,0.2828034893112892,1.0716809799930325,0.0540561305839986,0.4390243465453551,0.6776108983159878,0.7210036089982985,5.502433187260388,0.1561499824334666,0.5685928439890486,4.54820106208358,9.380978750223376,0.2220115506265237,0.5962929836556704,16.441046017642872
134,134,0.9544537451959104,1.8380784704274744,1.5929911983422926,1.3122509934810225,1.9393098435782208,1.1615229534521925,0.5814908144404515,0.877503409641792,3.751079432154404,5.265479551586711,1.964359758609684,1.3827774198658782,8.929081205876528,0.1524377583166066,0.2088059362906033,39.38711341589849
135,135,0.5928038255772758,1.47310228391374,1.3284875088690629,1.0727758828130356,0.5200798517595278,1.9053696681681995,0.8768873072341633,0.9898217147864744,9.102012434997231,9.44638443622399,6.689563420595483,8.1432475091582,1.7920214949604862,0.1210030032149889,0.1147452016062424,73.19965361790516
139,139,1.2531551472613929,1.1621987145272743,1.5476665234623124,1.545831509643063,1.6491286519043715,1.7544168829695026,0.4261209575491489,0.8474601509563457,2.9044820814003067,9.21079738032905,9.749354212591266,0.8250146304884187,3.4158221168737493,0.0949715100611681,0.2661083822511851,34.75010670317875
142,142,0.6457400757546068,1.1957404181993925,0.1226984413469067,0.4884788079013409,0.9132104879319388,0.8762071994081715,0.1029484116847967,0.1275443974837022,1.093234522052319,8.026028190170749,8.508680684150754,5.03460106883065,4.837314116815223,0.1908294277987998,1.7696630471886456,47.34144469306723
145,145,1.5447009079650869,1.6395609813041137,0.3792417115832545,0.9728379895857936,1.0679361718947258,1.4704660034091477,0.5145032500290746,0.8708077091460722,4.7775203412913605,8.425083723850523,7.314301801650322,8.678826470255464,3.444512732542332,0.1005888134070716,1.9820793495823004,44.421629895961274
148,148,0.0718053217518943,1.8873242082716453,0.4089206081496417,0.7014682430697976,1.352591465394092,1.004483165236269,0.4616596858136294,0.5811043142631188,7.246760984987286,6.768473379823087,3.1101217777401136,2.3294533000578177,7.5653729576349775,0.2044766638321639,1.9554905667235225,45.33204267437873
149,149,1.194556225942066,0.2040374230160596,0.1680006815919428,1.8022040780428763,0.998332333552118,1.8260390840415004,0.781791462454243,0.6916348201079233,2.3877237587792397,1.132117656078545,6.395719104722536,6.050952010413575,4.354100844986217,0.0745962288277701,1.7930394132738277,40.60142234447199
150,150,0.5183045625705596,1.416081665267494,1.8278728219050528,1.2022692783702411,0.2021254502375702,1.262195444309185,0.0885963849245761,0.8444826097789205,5.605468163164894,4.379352665904728,2.136659010285124,1.6183465745226366,6.1697585827604815,0.0837552879323394,1.1677555062225258,40.03296363428305
151,151,0.600225336011635,1.745799824637193,0.6191965031964612,1.9567093265040132,1.4587147784854502,0.7399891105614416,0.2923105763388731,0.2694242027477208,6.897456030720646,6.433758578430392,6.903121888254153,8.384897942696648,4.225744606085796,0.2292790541622016,1.946130347633652,51.168104959589805
159,159,1.4838904029591522,1.828581180514395,0.9391309098072184,1.7583885411617313,0.6025133997293588,1.4548395689827678,0.5032562304537314,0.7155372262674435,8.985975801568141,0.896653361929235,6.512467991375913,2.081854389934864,3.772985699086457,0.1272004329047741,1.9016828852277496,17.938024946125797
160,160,1.389280986321722,1.8309788037392116,1.655745569146695,0.1164681614640084,1.4402518242962987,0.0801298056068255,0.4943297116311038,0.503000808076986,8.717603044741416,9.21779542906872,8.284153297951033,2.644272049283962,8.17299436616872,0.234950328228869,1.5967668559752948,50.25212840086175
161,161,1.2242817114947282,1.8664688657779809,0.1032512683595558,1.3871013324421992,0.3347002412336362,1.8436746686653829,0.6304337379768367,0.1986314558885374,7.116085238772403,9.375265924798814,3.3972621334272857,1.9232586086752312,7.447030703139149,0.0809577482490256,1.1978133881666777,40.568597588902236
162,162,1.1975718941109297,1.0707580565207997,0.2096965876405696,1.6205567142004351,0.3025319973887228,1.1082755806187052,0.7632246066550347,0.0599728465542582,5.4426858579574136,3.2052760992220897,4.213791296570816,4.900275988799498,6.344128774813481,0.0842542173483045,0.112458675462634,35.70638892036754
164,164,1.400256993750155,0.5131022688960593,1.173368681724063,0.7302627544294422,1.6688054767696778,0.0726977534737562,0.2284330473386913,0.8992832668163987,4.2420145486558365,4.777701198308555,0.6219841403680626,8.610789083767848,8.644363639063767,0.1017927733811079,1.2040152266468285,31.096740852806324
165,165,1.5173273630586444,1.4732025470166143,1.9143357594968569,0.5762925924771358,1.6445315007557806,0.7356059710002645,0.2507885151324969,0.2595672967569588,4.745076989774168,3.228255380962217,6.127468675862425,1.10643208634008,4.863003700873087,0.2109555974628848,1.241495850427031,51.98805817541
166,166,1.1908332177508494,0.7320530390787152,1.223190789872393,0.4897775911678261,1.2415640262254115,1.414196160778289,0.6889513179487985,0.085609228980388,2.7971370228635357,2.151123088725464,5.204324578932055,2.0869873404428763,7.532331115661651,0.0608179222690535,1.276836293117801,37.05554866890545
169,169,1.1591685461922947,1.375121200321321,0.8502288626447867,0.9672757474114824,0.0894572444725265,0.3070409142576222,0.8022741964063204,0.230732241702477,7.340077161514127,5.162032654468702,8.42317591622672,7.950499053404531,7.364684185744183,0.2373860332290459,0.8351920639267826,50.5448846831529
170,170,1.8955762217300225,1.7028602558592638,1.7350989633091185,1.6445507072683576,1.073230501232726,1.6993262746697957,0.4577339240205211,0.9512176818522498,3.971723090627118,8.677364432724556,9.6993097468786,3.8608577116125176,5.234074856813482,0.1041293474606897,1.2700615697829052,40.44951831258879
171,171,0.4369941680442106,1.582330577371975,1.3380283711167276,1.481308720197173,0.994158106717492,0.13926385308154,0.7225966460502453,0.8431440035696087,7.267428276055751,6.7410420487206215,9.58436698939452,5.238472793917431,0.1684008864981401,0.2010708540441067,0.390781782481521,13.551426577204397
172,172,1.6485417181483066,1.3539377912629436,0.0481934238508847,1.5829188104259917,0.8507458652246809,0.9547766384692568,0.7318729067486905,0.8861477538303356,9.432007078554372,2.9209945879639942,5.770203566655482,5.959459482772927,0.8035718103943434,0.2035351145690551,0.4012970386307176,43.77735038159481
174,174,1.275258307074329,1.4570208062185033,1.795909006664789,1.85160801243002,0.9475232189476468,0.3133550793179867,0.341614773784439,0.4270716326451395,9.885980017320922,1.3746789231158285,7.945276598721918,1.5996808675840346,5.438947643148212,0.1000183503876835,0.4583744597747158,38.95190197350174
175,175,1.7109995615488411,1.584925368391388,0.436372705418192,0.167661392382836,1.925078210028757,0.958940307279586,0.0438515344345237,0.660146747170484,2.431162080592001,1.4339080361694168,7.089714414671534,2.447645609567685,3.930345137649976,0.1966596254892033,1.230239060410527,55.313325401873804
176,176,1.6332332288150884,1.8870954518311476,1.963127416759768,0.7948903814200756,1.4145594476756964,0.725945416477018,0.7057792763027925,0.95868864396077,9.915623255812084,9.077336788942258,0.1725862367621888,2.8427058732420885,3.883519397210911,0.1754042137996571,1.6729760301984236,50.439563096610975
177,177,0.5176728876305983,1.4255966989635769,0.6343866362273332,1.9751048000383769,1.7896865338802508,1.70443078683796,0.5891066864568528,0.7415692780051297,2.198922450174384,9.472330261900344,8.53336583448807,9.623564540832572,8.40071078082765,0.1748153126630248,0.1228684597211274,40.08025732849773
182,182,0.2186999298212677,1.2082453660629728,0.0290294251214311,1.2169971547715095,0.3925497826100494,1.855348151128133,0.7372021760815249,0.3684790131739249,4.736877449500121,0.0246795818965217,4.168693739813612,5.982968365664298,9.721637789701944,0.1918779926749504,0.5376160869776818,35.02894191751137
183,183,1.586689895233322,1.3616958382913702,1.375153744656881,1.2862594303455055,0.3211613612737987,0.9602048900935852,0.1252893427318533,0.0572322937782172,1.0990232235408324,9.324222814416656,7.05844241513038,4.813639718414775,3.1829810253667725,0.105897220664766,0.7293281165851552,40.5644624255079
186,186,0.9553956589979772,1.9407484865869389,0.4852883440722322,1.9457973007198657,0.4995709206862146,0.4183482578808553,0.4024932829593913,0.0752045855623313,7.49835204321825,0.6306786687621346,2.859046486754356,1.9479904993592407,4.6883844102903645,0.2152924904220673,1.2961843633618717,42.25076412168954
187,187,0.2890145795121721,1.0059390235900567,0.6415288485659598,0.5894084393551753,1.1842881420444242,0.7611038750454902,0.7251128189564946,0.9965320358179072,2.9971159231922595,3.318268755762924,2.357675763426881,6.131641923714101,3.270450375145948,0.1544087465202245,0.2103404798946796,40.51616688163809
188,188,0.4269981659330915,1.742452891408086,0.5896917492809723,1.882377087850332,0.7993278330371536,1.5174801150842163,0.0793964270841575,0.2002215598308409,8.027349857977395,5.055500732645538,5.841617639671711,0.4772914812604512,5.129278482714792,0.2473260850348783,0.3146609882199583,55.031065448067395
189,189,0.4960810716993213,1.9970753508194756,0.0223710517888151,1.2524209127706736,1.6094238003699135,0.4840617671370268,0.8858413906241984,0.2720396861253719,3.923199663099056,2.202404984871873,6.73306725184717,5.972168135389562,6.914417456930546,0.1790839709759033,1.2320334883562447,39.94462314828888
191,191,0.9769924209473716,1.113339250522245,0.3204388911499825,0.3891234542297717,1.7033589389873318,0.4287382418916112,0.4770797586806294,0.3049314608317046,5.121101595982404,6.768025679913339,4.246047942783598,3.475774329236732,1.7697577511286544,0.190576680163567,1.9624500349034624,40.54197304726167
192,192,1.0478432620810725,1.2370138410890832,1.955595245261415,0.97198995036149,1.7423701517042005,0.068171233680204,0.7712657528563333,0.0693569241429402,7.534284600289128,2.077309204216124,4.630271333585201,2.613429588363867,8.348103623746688,0.1402637951997895,1.3013296108715673,34.40929106860208
193,193,1.1359342638282557,1.6811184174592912,1.6390358075538456,0.9082723741287764,1.9554679293333452,0.6242621767828929,0.6493882642258615,0.0930574500229298,5.469080219157831,8.880483168575088,2.463848271830459,2.360297287897506,8.215602463538591,0.2435405406121998,0.350966703519193,54.89762848907035
194,194,0.3325998318264476,0.4420895221814655,0.4203589611293994,0.1815194654899452,1.130264874529483,0.1119851103711451,0.9219936777767744,0.6776340239966151,5.54013908419612,8.428458026589915,1.5413932593650614,6.9558381422668045,6.17513822648432,0.2447126479617444,0.983787151420478,7.706153853660245
197,197,1.6417795101588986,0.937346043801637,0.8004655081336591,1.3433187153661148,1.6716867115285672,1.4283667209995157,0.1696567598507107,0.433437699817952,8.846466687561492,3.15386856015352,3.2728108013929544,7.709607470656719,3.968758114020039,0.1844551252266173,1.6458620106467845,43.86249000891581
201,201,0.1811075329127109,0.6546061517695596,1.7774421545469108,1.3100314533077644,0.6473989582148201,1.1882755675324774,0.9103917662798244,0.8713765670447733,3.263196461757538,3.112205070247719,1.5231424306514296,7.829831797538763,2.117800372435765,0.0618148457547877,0.5653948231388969,34.5924474043524
202,202,1.490379256412817,1.7697061707920063,1.9928157307386185,1.9659709745920917,0.1714191623275041,0.9367107614456692,0.7816671018838935,0.4850571863662929,4.841114205428726,6.490763409867912,6.659210464275908,1.7900737384854248,0.9541716854267857,0.2414715884071371,0.9077768970083776,52.402819585484266
204,204,0.2334547464866785,1.0889286227058017,1.640975451051654,1.4353385546001824,1.5380870908244808,1.9976717306556444,0.976729471010554,0.114351083762616,4.403210214323991,4.905629532542385,8.246763493579438,6.0430326188633385,4.569617436366819,0.0902728679862962,1.6573222860122685,39.60175820337776
205,205,0.062086852553044,1.2674938111029377,1.6435895580718636,0.8386174706246292,1.2167189297130423,1.044445274508905,0.831362285119298,0.8405804227374628,4.190272781142679,4.307160619172307,2.799035753510535,9.761991869634503,9.667273542218108,0.0766104538241785,1.1069003124893937,22.04463260747731
208,208,1.154877277611934,0.8035524799851754,1.52680346577923,1.1593679680576272,1.366122590229166,1.89585930432148,0.7588147007297612,0.2496556398979799,4.441349715947873,8.334313892157976,8.032490968142735,2.7980149357960062,8.923602636197433,0.2258325271676612,1.6525401174398378,52.43745461988685
209,209,1.622163133568388,1.258681378329646,1.1653812284210106,0.8095606565648905,0.2085387968559369,1.3460391203480098,0.5529958780425452,0.5146313224337423,5.253780010879246,6.835261741697152,1.363795869866724,6.433266820607082,4.446019532603453,0.0758052962577471,0.9525408514004357,41.5619060784687
210,210,0.5525919108992665,1.1925801917862418,1.8614778113458603,0.5386992224485379,1.233045926407793,0.2941768734889884,0.057796126234153,0.2722162074486365,3.61014269594681,1.8873104538856145,4.783942204695667,5.548217378358313,3.013421899154034,0.2317281524344334,0.3571109266076068,61.19115288347087
211,211,0.6083210701824615,0.8486688988960687,1.6868561367204795,0.956308689022162,1.4830100907008814,1.8999324236533544,0.4104786340080962,0.851373149794624,4.024777850201781,9.731145183864864,9.455996915315463,3.2025738401560933,7.411577598329747,0.1479259528011591,0.5723326324249839,37.73653849138022
212,212,0.6088697521516651,0.3160764263810567,0.5224667656472117,0.3996946164536807,0.5487089309450066,1.2572542775423143,0.6232872869067658,0.2141047467877677,9.816139034041118,9.442457947562277,3.856761865915988,0.0039592791431863,2.748152876269838,0.0792508618333972,0.6567276250353749,31.43496360960081
218,218,0.5636112885969278,0.4311947196163371,1.8657652987854365,0.1182506178999776,1.0521665906266502,1.3675488107308986,0.3594841556870839,0.8473847024164454,3.927850982681383,1.5192058395705743,6.776821417285621,4.4489468966433865,6.889609936003146,0.1453174433204396,0.852908759546478,37.97061677190635
221,221,0.3783269311064847,1.87936002631042,1.077652292832138,1.5209835035040753,1.8376754353788305,0.5606792518967636,0.8864453762422994,0.6158913890605647,9.26487183050691,9.735509236339963,8.657932501257262,3.515652063232656,3.913353864231589,0.0754485366271042,1.1797781060676769,11.416408245101605
223,223,0.6915486903592241,0.4305958140282638,0.892620288138934,1.732682439451807,0.0074954194795078,0.808031182619541,0.7270325472287915,0.5574809350546389,6.063722478588972,4.704218943164085,3.847000023581366,7.455469868040892,5.118118519688956,0.1529517930450791,0.2417573435063249,32.926373737818984
225,225,1.051943321174002,1.1189151089800575,1.2623895621233994,0.2484874736227327,1.111049039421545,0.1871033488834772,0.4923616663115721,0.5304534892313032,8.007145493140017,1.8452800805201477,7.083253402431952,7.07421896967751,9.302825526421962,0.0696131337729408,0.936550923530306,45.761318966908796
226,226,0.8575948038155281,0.8600454973038503,1.4886652622517913,1.7753710071055446,1.5407882526547845,0.657658034445167,0.924266918445242,0.3947969786611657,3.732950723235382,6.824566576976601,1.7647593592869648,2.1276136679679283,1.0655032643950546,0.1947882854834037,1.1054922989440714,45.224098496792536
227,227,0.5268525871046761,0.6981455629388914,0.7669078983282722,0.8588277368400508,0.134025008833426,1.3597535890891228,0.5862480751731785,0.8444769102196807,2.4137908909624235,1.7175790459450602,4.218301060630988,0.6454707625937395,3.006460765531834,0.2010442520034984,1.5733079292081102,43.63471417542753
229,229,0.635240254948078,1.2999530804297346,1.882217226173168,1.9640208311450305,0.920794410084935,0.5924800544208384,0.7762844792195588,0.3103245424094659,6.240926731095192,3.3803527386020398,8.140810263348941,0.0205435762732808,4.308346650288863,0.0642852201617397,0.5799340779848126,42.34336763251482
231,231,1.7651689204628171,0.7517820066548295,0.6262107757382316,0.0904638838799283,1.83051275315934,0.6930260026384698,0.3106066420504884,0.6818144461813848,4.270714202766268,6.155627659397254,5.128952114600441,0.4758727495490855,0.3082501131936288,0.1701419831294802,0.408975715965758,36.91978380383417
