,a,b,chi2_shuffled,chi2_observed
75,1.6287874028366405,0.3609427441580618,136.69747394608044,697.7682871811243
76,0.8911937339476084,1.840629256290436,0.0,268.8698130661015
77,1.023799524462972,1.2541480520719834,283.97396431189964,166.2610951471137
78,1.2448993418599636,1.7004896171050796,223.10516037004487,185.0740714394564
79,1.7894843471851358,0.6617804221408692,361.08657212273096,489.5813629861185
80,1.919852939163318,0.8766138216805943,420.5793997568995,405.3352386920411
81,0.0074940495725566,1.6222563805087795,692.8934195529209,513.996136999034
82,1.0326484355351702,1.9225775144471493,616.2312479829625,249.29181465845573
83,0.5242907842379585,0.6067032522426411,194.05845885927363,176.51632888210992
84,1.8342851139154803,1.413412101161583,332.04891637384634,223.1354525883997
85,0.649624998264114,1.2111412921798377,138.87335537892181,218.1604148730351
86,0.3623715143932899,1.7330787433537618,757.4491778661375,391.23751185798835
87,1.8847502154647668,1.3808174878264017,123.88967780808625,235.52144284631314
88,0.9821054722064076,1.720231740037752,80.73379154134022,230.96120340490683
89,0.6211387741588357,0.2735233254475436,688.9656487376608,381.5609900718674
90,0.167822031755525,0.9576198402868512,586.5501383228325,311.02141284298585
91,1.0883366387619942,1.757237107810995,108.04915626000445,212.17663733715426
92,1.5718116378266345,0.2503683567068773,906.819894867113,830.7482955659043
93,1.8513046807949565,0.2517550595481741,752.6600160130923,939.4115779641716
94,0.9842495436209532,1.0038318713811698,143.30446076306256,172.9128198983482
95,1.9995268914559443,0.5528399578356002,419.4448406854695,631.890207483747
96,0.3457696461186008,0.934685014943568,335.72885020162795,235.03910254995264
97,1.318187278949592,1.7432352153624002,65.7610790944881,180.84155154645782
98,0.8241282294430068,0.7291392398829017,533.2563055143919,201.99306025015053
99,1.660204827820409,0.3348103861696571,674.7013068321332,735.7544318428614
100,1.3034141697087591,0.8086138970898169,360.79062328185495,280.19416885947214
101,0.9678911016497448,0.8907494636557576,288.76866757266595,185.52077661567478
102,1.3059127131252246,0.8514627947767859,679.0579584845246,271.23175693591116
103,0.0038871189290614,1.5159683278557905,1175.1065918605693,489.77308870095396
104,0.2010978988302487,1.2042175763024734,779.1060210283624,351.67897109959273
105,0.7391520701310226,0.7929246916554329,506.25115379506127,170.56358321089613
106,1.0032381137459148,0.8228291329774335,514.2529375921855,213.01597988515948
107,1.359936044011519,1.2276315928156811,269.704582515238,192.42960872538538
108,1.879423036387428,0.6232508416209446,266.7795606173673,552.4531299995197
109,1.503432833297663,0.5778192152910128,357.93868837133374,467.59639088067934
110,0.5916705006115992,1.958918321664315,136.53793578773815,352.73576009203316
111,1.2801274289751057,1.5296821965716436,198.74768977285078,169.39673758515235
112,0.1830191206530922,1.9827892213108596,213.1553678736387,487.7873595237522
113,1.6973415285965914,0.640304399045632,361.01757807265045,490.6425209130634
114,1.3756563171321416,0.2313092382595473,847.7795046557807,772.0431178920886
115,1.9755277503123216,1.0658853730826994,401.16340758564644,352.07195297667363
116,1.655193802679397,1.784434342789167,157.6965617721764,167.48211987403695
117,1.7465718363576808,1.1122658792316673,360.4753075003188,276.78593028170434
118,0.1947401265384969,0.9455965560455456,359.1695287541547,293.7980940254084
119,1.7543681809827365,1.0068623402856658,522.9356111420797,318.88845775297085
120,0.7752884223448866,1.3843734932062437,224.61374902341902,219.44255277631345
121,1.803705072931576,1.775620462254843,449.42549274183864,171.04722353712816
122,0.8329686114850723,0.2889480177218795,562.664302167186,469.2470278222147
123,0.3865273839085914,1.7196685919844144,57.828582090365614,378.88621349823956
124,1.3392486997730524,1.5526050939577094,49.92427958644703,168.2357382508001
125,1.231928726188486,0.930363642716722,501.7928532950303,232.89855099468087
126,0.9799626488774216,1.171286785816113,40.06997673687633,165.15988318622584
127,1.8129560850685056,0.8371982430707339,278.51732669892147,402.63868908012046
128,0.7641477074493248,0.3899400440099432,284.5523908086242,351.3431646578642
129,1.5267202427827231,1.881779070928188,81.95170650245477,175.11029003144094
130,0.3403221697321346,1.8031713266700065,190.849418211417,405.39034979020886
131,0.6839281497177694,1.2337530379968549,50.473581828108045,210.20008635039696
132,1.9117150002516443,0.353402761114081,1056.841688357299,809.0439796516864
133,1.500096377108722,0.458036842410485,678.0538392039239,556.7568362169706
134,0.9056635417469708,0.86983332612197,120.46116445459064,180.87264401721526
135,1.7007671511789926,1.569419102669803,58.381066877808,182.6382448623275
136,0.8115014334244899,1.4831524576529245,246.4212391239222,225.95150131523616
137,0.7807482118453817,1.346431628922769,90.92026993922674,209.50312184234025
138,0.1671084708607828,0.2420069770052731,234.34782061316028,215.1958191966942
139,0.7485535587365284,1.7024396130170736,562.8403478516844,274.6151023019927
140,1.1202991701611096,1.7659044997293052,200.46132492434654,211.81636753519976
141,1.809206506532981,0.2253811829343427,1035.7939313882898,953.8076286338296
142,1.3757499277724468,0.6008797490931929,45.098800381158505,412.2747171169732
143,1.6112415714770183,1.0638636959561285,410.248186175209,267.58137986485485
144,1.659585738651738,1.3554875098110777,629.5495104568556,210.20130516824977
145,1.0107723913164517,0.470215826546394,626.461193294295,376.34055191761314
146,1.7770088723653996,1.1515490231472023,280.4995568209498,272.9873857643462
147,1.406245232135277,1.7194455825340942,222.81553694564874,175.360498621627
148,0.802607251250649,1.5723850981509593,234.65676645265313,239.73422667187015
149,1.0752855440730988,0.8736842586687441,604.7482607969033,205.33826044092476
150,1.3365553051630097,0.5329637838922285,406.23174241589845,452.7530995870964
151,1.1536041193632702,1.69515701133593,75.6759498658915,196.54402794133463
152,1.8626888748774768,1.1183232381275492,56.627740610000934,303.57707321434026
153,0.4387654034269588,1.764562439428592,41.17218541124685,375.5280791881345
154,0.4881717842870592,0.3783186159032076,133.26889692237782,249.70624054690126
155,1.5204483977963743,1.2030131670927968,274.6362060507367,217.14420459070976
156,1.022387641601311,0.714133449343489,175.87598153307837,256.7051518961659
157,1.8355974969124813,1.6720143401213152,131.70002766629543,186.99056103110246
158,0.2000807615990218,0.8654423008340559,714.063466906042,268.75678678234567
159,1.488622635669564,0.617166084696515,153.09457882583922,431.82934987212394
160,0.1176743804594977,1.594314699080156,715.782259015855,450.2830490678533
161,0.5768242206607059,0.6381815742406778,536.0583395492196,176.8631464495333
162,0.060134705648903,1.856275776427049,341.33510374085483,509.1867464047501
163,0.4820075267436987,1.195782286999104,520.376739934879,256.376867082874
164,0.0804589456260471,0.3695528745974227,187.28714755339584,181.40150504735317
165,1.1541039978737064,0.435090600076117,501.1190990604222,454.18549613220114
166,1.9273206362244613,0.3477461474234773,736.2416049181711,820.0677974753424
167,1.5180683139996598,1.2243761190290805,90.33328651451372,209.6636003382155
168,0.3946992427588105,0.6769296540022162,488.4952416019165,177.51734277625354
169,0.2329481430351427,1.3230370543950445,468.45383073197763,365.88405568996694
170,0.6761048658713598,1.340322484760644,307.1375050752407,229.81220613169629
171,0.3240312795863342,0.2337403035065227,151.41016304838635,292.76543207880064
172,0.4936438900397812,1.9900451578629264,292.7086019960291,388.91075458414167
173,0.5830819309095903,0.310342814123323,600.4553590451055,336.74484748254537
174,1.429801280145094,1.2376492546557702,492.6559612139618,193.9190843191972
175,1.2569300535752848,0.579269972906236,756.3804120170582,387.3717767259356
176,1.3631465999589911,0.268254715929441,392.7922900124894,706.9372496621778
177,0.4004732821410766,1.5181959051130445,871.8079402558617,344.5234473076314
178,0.2972019905694909,0.552702615191813,145.61705010216951,170.3636041440956
179,1.325593715821459,1.7743262998552194,674.6374618338353,180.17936779264352
180,1.9844622950762585,1.863156179463747,43.55658893320072,180.61336672872693
181,0.3141982829033987,0.8862897151520162,180.4164866945887,235.47036520381116
182,0.5149835958837807,1.3311812105799408,248.92376055664246,278.7746876994632
183,0.0308557417054335,1.4207849076388706,609.7785670097113,460.13891309808594
184,1.0245569168552875,0.2220059804135902,438.3885096216888,636.5675439087213
185,0.3708245477254841,0.894339406103283,55.971290367381386,217.11452625875896
186,0.7613637644918589,1.4324905761545192,151.93316420847077,235.98264031800616
187,1.2467666882059805,1.1688576594132176,98.04366318511545,176.56733502984855
188,1.305259402690979,0.4326054322772139,575.6834418278593,511.7280013156219
189,0.8197207520086356,0.8834581131287456,457.0458873601773,168.54708983112337
190,0.165811084234086,0.2974880995735394,537.9600474380485,193.33378139979604
191,1.3534198325297897,1.39713385217905,73.20093524550369,168.84012401085505
192,1.3080416324161772,0.554655608897229,281.0751647063242,416.9513947804405
193,1.689001429584453,1.522301812672706,64.75875387625005,189.2287641125831
194,0.2845387264578758,1.840461291340036,442.35276625741534,434.07066320645686
195,0.5306134793130988,1.7631604434533878,837.2386003483667,351.6545229981008
196,0.5882381457514361,0.9477376804076354,350.4847153322777,184.76116400071422
197,0.3365866220500844,1.9928605049399932,552.4155780519594,430.6180168928894
198,1.7555420714843373,1.2981901905150632,498.0820975185494,226.6795721358751
199,1.5855230536948972,1.700936856254399,161.80161956473617,165.040772728185
200,0.6232752540906907,1.0929188904156637,41.41805516829128,202.29024786685497
201,1.0919003460432637,0.2239163178511488,186.94282866357045,666.266594809224
202,0.0713432735132582,1.6335178874637388,239.0294995625039,475.8621244382668
203,1.1707299827235695,0.3399549837982468,412.3828975949107,551.3784189828386
204,1.4063736086883307,0.3401527479860236,539.1176850577867,640.9074507934583
205,1.0700666975423432,1.204270615289246,386.2470141311445,159.86512252962083
206,1.330010373612002,0.8043101888736164,328.0459470202235,299.6019954276982
207,0.6947227249714831,1.2829701462766483,115.97671662682923,216.60380727504543
208,1.126710372042878,1.2303582250086036,250.63924040810736,166.7487474727172
209,1.790455231435731,1.9792364618201328,80.84548843994725,168.84676995224254
210,1.2217254165687683,0.3834839677732411,817.3118825979341,527.8129196063892
211,0.3501043750630814,1.0418823229753316,52.04555012790303,258.7708918713813
212,0.0845596213114572,0.7950585540572916,111.39783937873267,299.31897050015385
213,0.0448483192750839,1.758003670414064,192.84728897990306,504.14327208168925
214,1.597683415079597,1.441048004511365,135.9423313657466,189.21726328980415
215,0.3084801201280682,1.5665302142321058,536.1931040700717,377.1472318671852
216,0.2950427878400186,1.7785964907694836,341.22318116748045,417.7646819402897
217,0.2424699018166596,1.8293491438022773,91.41520215482329,437.4270898808499
218,0.5116187310058822,1.3287780873701287,230.69671989244893,271.56740724691167
219,0.92280489530014,0.522281651491197,280.19776036290546,314.6849588054747
220,0.7465779815720854,1.5472666361389031,300.2856994514707,252.72104927532672
221,0.1836626465494812,0.8908580628676277,298.9013057925053,283.1790214301139
222,1.078963472586703,1.1144179598428072,510.78376966272185,173.64779263422741
223,0.4740250443418334,1.6496181205402105,239.10081476453695,339.40020553408795
224,0.333007570214717,0.932666062061534,418.83002278293475,244.84947893818264
225,1.1424549451091692,0.4660309643797745,71.99914860527092,425.997600107603
226,0.3060182243606664,1.755804632513838,55.77217222117378,411.959932010981
227,0.5428107328107641,1.307666071859955,572.8090382914514,263.1066344888387
228,0.7296392620996965,1.3626348733845397,203.55520472331486,227.6376112565785
229,0.3544792050666483,1.7403067329623938,59.34993371599129,382.4091930448731
230,0.1547257212220258,0.2008957096919732,575.4208843086966,247.325006302852
231,1.4548954486852452,1.801901629734897,107.68117812502963,171.91044276038582
232,1.4385053753392625,1.3679691319454033,860.3643880783379,176.0327436371405
233,1.537793687610725,1.6192407997093097,255.41304891028398,171.20745864322643
234,0.9623771577062784,0.7429053957525731,62.871905140040994,228.8440273401319
235,1.240579958165461,1.367496459158088,164.11467028555114,166.3000959140736
236,0.5102705957166922,1.0523136061796392,43.06065913017509,215.7073059719432
237,0.0168671863801403,0.7541559442568702,290.3178245791487,322.75699045508475
238,1.864586893837328,0.739935708118401,655.0414970959976,461.5650717400189
239,0.7843393047940319,0.3385835229909436,347.90073747267724,403.9520453728097
240,1.7688480307611878,1.7043177912597076,250.48470793881958,175.5279015701367
241,0.3336530408992142,1.6380845288158403,1155.2271205926056,380.0910753293589
242,0.441901567058959,1.188922873207251,144.16795959676904,266.738203972277
243,1.0366551918875313,1.2795506119562858,766.2759059470164,168.55656935082555
244,0.123570808234402,1.3125518171575226,444.8979415068489,398.33568400306166
245,1.5265920607866137,0.9119738404202692,80.940014993669,294.92312745725064
246,1.6980322641098315,1.711643655008683,49.816503773722786,170.37182195677605
247,0.0767477004263683,0.8103451909345856,221.41930406694678,305.87226377367693
248,1.4936375552522103,0.6561622763949284,187.26017570555268,415.9930158674134
249,0.1802898298190829,1.6736988469526386,580.2977612225844,443.54213804993634
250,1.255279663674869,1.2236604782585483,140.4360727671177,173.6872884088521
251,1.1727951176738265,1.0545028991106462,42.731674151376126,186.74094281482374
252,0.7840791896934247,0.5487278567876582,317.0612002315379,260.9463347612309
253,1.148351118203382,1.767192167753779,146.69391117980072,203.26807498418435
254,0.9210558224447952,0.8635637379056225,90.59544799676847,185.5716822095535
255,0.3884320375038217,0.5810026042434743,221.28219039388088,170.06678636194619
256,1.0400907685753105,1.3749163755110752,191.87349874528496,175.44981681907302
257,1.364863090927988,0.5046443216357908,377.2200571995604,470.20256897487275
258,0.1968571845640194,0.6861374527191465,255.6520987833548,223.46302668841983
259,0.7373155846784212,1.3651477703995012,817.2385258059188,221.2595064644205
260,1.3937112533218188,0.5252748282629369,513.6193322400007,469.1805842233533
261,0.6514315532717645,1.7823209267607265,430.85692248440563,314.38966766532235
262,0.6993523548669616,1.5825299139288829,467.5564262664921,270.3976901037787
263,0.6926819566654991,1.0856274042730587,56.0117932880314,185.3328336839427
264,0.6687739758848061,1.33652206629339,87.88156339178562,235.1245737696237
265,1.7632120399096471,1.765736950031095,194.67273899316186,167.2051544541343
266,0.5385418256723911,1.6763086619667062,197.49167460697296,324.4858320031062
267,0.6182192482245068,1.007317383119735,413.24666133546623,187.36989501802134
268,0.9680010706205048,1.8359480184248265,81.0078592761312,247.11236846314316
269,0.6575428437303421,1.1703452552569842,48.68495080374252,206.542364578912
270,0.4403449007273923,0.9968069093660106,622.8446347171143,222.1738339367299
271,1.9594815225070377,1.6217420983410122,279.42714560421854,203.95942440476938
272,0.8332018850930012,1.533917984679975,158.1531828652482,236.30277735704647
273,1.6703798972940684,1.048428665825346,322.25637563146546,280.04549039301077
274,1.186839051840024,1.2388592514326686,64.01799723221629,164.6461396974828
275,0.7900613057850521,1.5101647581751607,276.4488570842312,236.85267410038426
276,0.6481189377793,0.8845467167044325,103.71600920352758,171.4949513073909
277,1.6185321327330682,1.5197359284170024,114.64876669750653,179.0908092861069
278,1.5541529369488476,0.3243427320268034,404.75388242599746,717.1226421464114
279,0.0507080898783627,1.2843921640607785,259.12957745298365,422.12193020007567
280,0.9635774631248896,1.3211574701024142,92.99462724916769,179.48195835728603
281,0.1357595044919233,1.8328314114691144,622.5531550126658,476.204633910547
282,0.6855739931980147,1.3321822661590306,76.05012706971539,227.3414718581223
283,0.0287895501107033,1.2714830029866016,411.857673618702,436.4773171452835
284,0.1161230677118905,1.0149970120150773,428.0913852579301,340.88796845717303
285,1.61528753359125,0.704421279086757,217.62227961175302,421.8503940806279
286,0.6657874214688997,0.5275073798238187,261.69552595995606,232.24347178976063
287,1.3158790294481602,1.2550936278692086,50.070599548721205,176.18779192153013
288,1.652951540008497,0.6810346062287287,282.42310804270943,439.41771800108575
289,1.1185599483511086,0.6746672575311661,128.87125583799534,298.7821333247233
290,0.7182501455936605,1.890646183744061,200.17040074964922,314.8451710349178
291,1.232837834309083,0.5016109430755153,682.46230846867,430.5766999747775
292,1.6690686835963144,1.3904416646187767,760.7177199112066,206.05436100451968
293,0.1734879915850349,1.234804379505305,66.46751845787836,369.13355853083607
294,0.9678590041755704,0.5155690129912629,444.98891532706915,333.58073334916855
295,1.5326742566495126,1.894213014760465,99.25427152421206,171.5040119489355
296,0.7360746979241906,1.5212699393604237,323.69860153616077,256.8008983607721
297,1.8645997992188017,0.3840817958184876,248.648091613273,758.5673114100156
298,1.2050351587080026,1.1076735653579437,220.41589836224188,183.14439786946517
299,0.8095194534181198,1.0355595584792323,163.73733394457358,167.03429238984612
300,1.1581797184604832,1.9794592811213476,68.2245756865654,227.05402925456656
301,0.2786062383713994,0.8557163612132781,307.0423305598529,234.79814611504204
302,1.2533742409099162,0.548304444718474,598.032270196851,412.1971180611519
303,1.5005355602120565,1.4826493610876967,250.02163679676147,174.1778499128865
304,0.9785784839736044,0.2069694190378823,574.4815871392971,634.631946347428
305,0.1624897744298554,1.8242052926069805,360.390319782764,468.10186653550727
306,1.6610713570060107,0.782226280859333,319.38996331656006,389.2707310180949
307,1.762024903644968,0.4941449651192838,675.6295919071783,597.3054356825133
308,1.379363226971027,0.3544035279456995,815.4881333705134,606.3442068535218
309,0.1129725328745556,1.858029134830628,196.41005344963062,494.45174088054125
310,1.9680441695728368,1.072108256345082,694.3108150245291,337.6783571500661
311,0.8249665107171289,1.660981971337825,127.74855067736824,256.61262055413937
312,1.8094428158182096,1.7315479473831474,59.328906863418744,172.36261987693828
313,1.5910313615534817,0.7774219424689466,287.59026397331854,371.5673278734438
314,0.4337408391747972,0.5247935108154752,67.6448779770229,176.64131309279688
315,1.1833908520390348,0.961577201406373,80.29883894560454,209.9266976018266
316,1.874436696607243,1.389447778043441,292.7420369560948,234.8822713395584
317,1.9932422867157409,1.7498065091955926,70.05308298060521,193.10342253765006
318,1.8330976954802567,1.491154523842899,263.32928330099355,207.40501004211612
319,0.5635347027669979,0.751754494378915,164.8126268325366,165.89076602316553
320,0.1831033719066432,1.045658220476149,471.5921930333894,323.10580578320815
321,1.7987241653182742,0.795077201301341,368.37626276418393,416.6458536560039
322,0.6051870473470489,0.4503499810205364,210.67226546207695,254.9477907037172
323,0.1736963666023823,0.6509327780970782,42.984155412750816,224.47039755256816
324,1.661415050587587,0.4384271916062213,798.0345471220388,623.2648953114809
325,1.8155160005248565,0.8441137725098324,173.56573827137257,401.5166758181158
326,1.093058680094409,1.5028059477324756,407.4819146817623,184.99688947245076
327,0.0627878138602293,0.5451461661226452,403.7648764880562,234.45458694648542
328,0.7499861516560355,1.6199536058231263,280.1125788382448,261.43818511581895
329,0.6282815689422561,1.331544178061951,77.70790876352804,243.9932652649803
330,1.7869873349297314,0.3088168940161755,1030.722272846222,821.7100517356631
331,0.174227095305699,1.867911347822131,83.10579913762975,473.0872836824527
332,0.5256884672425624,1.0172263055076998,90.9309887154849,205.53987750639573
333,0.1857984666661694,1.7871414302888209,470.62148864589693,449.03107393757455
334,1.2519070125877465,1.5035851420591004,46.52134014495066,172.072355014115
335,0.3690638372293353,1.4534614795150609,40.46584917736217,339.13942969537163
336,1.5595567846224518,1.5549167424863497,336.0898408863605,169.956897460045
337,0.2805057453261728,0.6780907398909329,115.68309030067735,196.08446220160184
338,1.3328954593792288,1.0381380028672118,208.32473023511966,218.50656318068076
339,0.0944042366910611,1.5909314785618731,693.1112423605651,462.60104692421015
340,1.7503977072141566,1.229397968095892,219.1856519414867,250.38566548284396
341,1.9445336990329536,1.7144101955380142,46.00580965404591,187.81035385709657
342,0.2273214146147659,1.877282311901652,520.2492901929991,456.95332828812474
343,0.5240600298396434,0.4072928538972616,343.6965735652183,243.83127223184303
344,1.947942833187472,1.0513998471965238,548.4135268430094,339.5929207441873
345,0.1378828646793011,1.5951089444208273,1098.4336152238743,443.311847595984
346,0.4143306515086749,0.4811108198875763,78.37160038081203,183.8469750687324
347,1.0533557666043458,1.6579723071540682,553.4222187509272,205.2594860750685
348,0.8317718782350896,1.5972629435326875,264.33273419669206,237.9751791765345
349,0.7018619136297415,1.121229942839135,69.08753540595534,192.39547002327836
350,1.4175381468677355,1.03039671130238,228.99016455549318,237.25087046713608
351,0.8640850224219172,1.180086366495772,490.3792570184626,180.36224323304964
352,0.9413614172674812,0.9700680194224064,55.43038112025376,171.69692567074623
353,1.5891851230483476,0.7365724498063164,418.9556324599674,389.87652494532404
354,0.0020209131975343,0.6184193260598703,212.6588367279319,279.7269811858234
355,0.3124521969932956,0.7987307171353453,215.25411705057718,214.96418283221496
356,0.8913363338688505,1.323673664395607,432.0081991985978,187.24716957036998
357,0.4919408158072968,0.9270936468059756,125.47835501353103,196.80812640971635
358,0.8416793508890141,1.8730696071743869,743.6910894893967,279.53115187994615
359,1.1494365736382262,0.9283219466535716,207.81031945483002,207.95895293424184
360,1.4236731546044985,0.864465045749881,229.12107082156197,296.7721717264812
361,1.3510834249555816,0.4731020762017075,122.03412519222103,491.4512498192413
362,1.186517057094743,1.9041496198346908,299.5758811102862,215.4385364576116
363,0.1841291138506027,0.2472323786346365,100.97654013776402,220.9056454405048
364,0.8571892594519712,1.3576481498163366,64.29667331487796,199.43842473922865
365,0.8414093873218753,1.757484227121974,90.48315986442393,259.8562751740534
366,0.890118279389225,0.8258786942373604,58.806298010387124,185.7388183313789
367,0.2416901388682097,0.5512724611198674,75.32485851870369,183.8067251228079
368,1.959823585011844,0.3431344513724567,352.13825402558075,829.3002055090798
369,1.602671206928353,1.5639570782024863,55.50336428358319,178.6266617170456
370,0.9781930831181364,0.21987280313574,707.0848119274248,618.6066219468855
371,1.9260324366789008,0.366676437810535,671.574976777909,789.4330497517519
372,1.6228044572301583,1.2717243962409044,198.62080968423712,216.87119444388847
373,0.2978719287798401,1.5184162754277328,99.58528245315009,377.4045882717115
374,1.7937321941138529,1.6415061030488576,234.90507980574657,184.5766830358039
375,1.0426399997116835,0.471587008193424,203.9841369432866,387.58433656143075
376,1.650857558276296,1.1818557477454172,351.85897910005775,242.99490089872575
377,1.779179751840391,0.2923065092068611,433.5404805158933,851.6429573315912
378,0.5508699754438044,1.8648514598099464,385.0111702302847,352.8054927515302
379,0.2410239809019083,0.9504298122497898,333.2968521209762,283.62726415604243
380,1.407439859784405,1.1282771920638195,71.2090796194841,209.2902177556724
381,0.7973539654762414,0.8357308409781989,150.28954921349822,173.73476834753154
382,0.1113472045201533,1.9149395602008732,582.5792325177683,498.2559257417316
383,1.958990864968785,0.299758170384016,1027.9203634938874,876.7513677975677
384,1.4565326772810854,1.1733746926772983,455.7634520702941,209.1962326473541
385,0.1354678761205663,1.119465193785268,857.2786764093548,363.68335143670123
386,0.9826584535763389,1.5409781552363238,626.2994618949594,201.58972580090182
387,0.1218664561204274,0.2152003794410338,116.69333767674033,216.35423007562318
388,0.4972760227982022,0.881152951718601,233.55420067576182,187.52403486721204
389,1.5281968636196912,0.2139886263987696,445.0866650334195,863.5834390912631
390,0.8356711100597087,0.4968657190067653,308.7443856280614,295.82200674135964
391,1.8654312993165765,0.9014735880312474,172.360480012806,384.7484624806529
392,1.7589894418382612,1.7082976236944971,365.63599889869226,168.38497052206347
393,1.5584445799523026,0.7198576869071192,595.272909358591,402.127284283998
