,a,b,chi2_shuffled,chi2_observed,chi2_point_0,Z_shuffled_observed,Z_shuffled_point0
56,1.146804567720786,0.9015024996858668,226.51535983269784,223.80235455992047,512.1437008924273,0.0,1.0
57,1.521391644670827,0.2227894615394125,586.832248691841,857.1532839347585,1103.1988108181122,1.0,1.0
58,1.1516485710763404,0.8689972123618392,421.0912911440053,235.57812399272495,516.1980635450062,0.0,1.0
59,0.3653447032406836,0.7645084444894075,108.13532025315963,194.81722744669247,362.84475495673416,1.0,1.0
60,0.0644511273032841,1.096893701142546,255.95553783875172,384.3034924749245,372.3006725930776,1.0,1.0
61,0.7279716024434049,1.282807669774995,238.48126173186392,209.53154866863795,336.81908983204744,0.0,1.0
62,1.8352956163539844,1.3758213554821292,655.73118267814,231.65417700244905,518.6328098260782,0.0,0.0
63,0.7153644719318257,0.26981113246683,524.7644392361722,429.19475806193117,684.4722052348288,0.0,1.0
64,1.2877763967867109,0.601648383555506,65.81650934465723,375.5516265406574,635.9742932988988,1.0,1.0
65,1.452316717162048,0.3397572049983004,699.5387862810703,647.1867333235394,895.5896087577262,0.0,1.0
66,1.1935807765599793,0.986449017459592,479.8012291914494,211.4846470219105,462.74181279528955,0.0,0.0
67,1.392927966155811,0.7905468881664504,268.05814548503923,316.8663109207933,573.6189149978645,1.0,1.0
68,1.4810373886734478,1.8888724000144328,489.4977589377169,178.3198192137674,374.21625717639427,0.0,0.0
69,1.013491065811057,1.4443958166432669,91.94108999505765,181.73339280956736,379.47407095600585,1.0,1.0
70,1.8784479242458216,0.4988971612398204,1132.910482119322,647.9683899088487,918.4902664178178,0.0,0.0
71,0.6368621368771121,0.6071664593402388,296.5978370607165,197.6239585221165,460.4715318170235,0.0,1.0
72,0.619673383314882,0.6336318091906565,48.17052043073864,186.93449984132528,460.90211508066807,1.0,1.0
73,0.5723420188330621,0.7201856367617465,131.66711326760412,169.65080365037977,395.3017879809232,1.0,1.0
74,1.376323381511299,0.992871388049879,177.66715228574594,240.82709526920064,497.7661977119955,1.0,1.0
75,1.6287874028366405,0.3609427441580618,136.69747394608044,697.7682871811243,939.842868506081,1.0,1.0
76,0.8911937339476084,1.840629256290436,0.0,268.8698130661015,342.1560866540742,1.0,1.0
77,1.023799524462972,1.2541480520719834,283.97396431189964,166.2610951471137,404.4471449180994,0.0,1.0
78,1.2448993418599636,1.7004896171050796,223.10516037004487,185.0740714394564,378.7450737703196,0.0,1.0
79,1.7894843471851358,0.6617804221408692,361.08657212273096,489.5813629861185,747.4620675443844,1.0,1.0
80,1.919852939163318,0.8766138216805943,420.5793997568995,405.3352386920411,675.4497455571626,0.0,1.0
81,0.0074940495725566,1.6222563805087795,692.8934195529209,513.996136999034,455.3390976712488,0.0,0.0
82,1.0326484355351702,1.9225775144471493,616.2312479829625,249.29181465845573,340.59919490109087,0.0,0.0
83,0.5242907842379585,0.6067032522426411,194.05845885927363,176.51632888210992,440.3658250347565,0.0,1.0
84,1.8342851139154803,1.413412101161583,332.04891637384634,223.1354525883997,511.0924480511519,0.0,1.0
85,0.649624998264114,1.2111412921798377,138.87335537892181,218.1604148730351,358.1210714034143,1.0,1.0
86,0.3623715143932899,1.7330787433537618,757.4491778661375,391.23751185798835,374.15035004312995,0.0,0.0
87,1.8847502154647668,1.3808174878264017,123.88967780808625,235.52144284631314,518.4592681488198,1.0,1.0
88,0.9821054722064076,1.720231740037752,80.73379154134022,230.96120340490683,326.1058017630202,1.0,1.0
89,0.6211387741588357,0.2735233254475436,688.9656487376608,381.5609900718674,634.581014827398,0.0,0.0
90,0.167822031755525,0.9576198402868512,586.5501383228325,311.02141284298585,347.14541179582784,0.0,0.0
91,1.0883366387619942,1.757237107810995,108.04915626000445,212.17663733715426,335.89687503779834,1.0,1.0
92,1.5718116378266345,0.2503683567068773,906.819894867113,830.7482955659043,1074.4389255901744,0.0,1.0
93,1.8513046807949565,0.2517550595481741,752.6600160130923,939.4115779641716,1177.8914089633972,1.0,1.0
94,0.9842495436209532,1.0038318713811698,143.30446076306256,172.9128198983482,413.8343862653382,1.0,1.0
95,1.9995268914559443,0.5528399578356002,419.4448406854695,631.890207483747,900.3067230300052,1.0,1.0
96,0.3457696461186008,0.934685014943568,335.72885020162795,235.03910254995264,328.7931743519284,0.0,0.0
97,1.318187278949592,1.7432352153624002,65.7610790944881,180.84155154645782,354.90901191058134,1.0,1.0
98,0.8241282294430068,0.7291392398829017,533.2563055143919,201.99306025015053,481.44163711015784,0.0,0.0
99,1.660204827820409,0.3348103861696571,674.7013068321332,735.7544318428614,983.0246176318418,1.0,1.0
100,1.3034141697087591,0.8086138970898169,360.79062328185495,280.19416885947214,539.1485403972677,0.0,1.0
101,0.9678911016497448,0.8907494636557576,288.76866757266595,185.52077661567478,438.9280825462838,0.0,1.0
102,1.3059127131252246,0.8514627947767859,679.0579584845246,271.23175693591116,535.9016500907368,0.0,0.0
103,0.0038871189290614,1.5159683278557905,1175.1065918605693,489.77308870095396,431.31154905894863,0.0,0.0
104,0.2010978988302487,1.2042175763024734,779.1060210283624,351.67897109959273,354.8926718336039,0.0,0.0
105,0.7391520701310226,0.7929246916554329,506.25115379506127,170.56358321089613,412.0122094956111,0.0,0.0
106,1.0032381137459148,0.8228291329774335,514.2529375921855,213.01597988515948,471.8895182348103,0.0,0.0
107,1.359936044011519,1.2276315928156811,269.704582515238,192.42960872538538,467.7821686897539,0.0,1.0
108,1.879423036387428,0.6232508416209446,266.7795606173673,552.4531299995197,799.247877700822,1.0,1.0
109,1.503432833297663,0.5778192152910128,357.93868837133374,467.59639088067934,724.4255735165814,1.0,1.0
110,0.5916705006115992,1.958918321664315,136.53793578773815,352.73576009203316,348.8591423361524,1.0,1.0
111,1.2801274289751057,1.5296821965716436,198.74768977285078,169.39673758515235,401.0581109335557,0.0,1.0
112,0.1830191206530922,1.9827892213108596,213.1553678736387,487.7873595237522,424.7370427812542,1.0,1.0
113,1.6973415285965914,0.640304399045632,361.01757807265045,490.6425209130634,738.0400347773086,1.0,1.0
114,1.3756563171321416,0.2313092382595473,847.7795046557807,772.0431178920886,1003.8540447447127,0.0,1.0
115,1.9755277503123216,1.0658853730826994,401.16340758564644,352.07195297667363,609.5175881852934,0.0,1.0
116,1.655193802679397,1.784434342789167,157.6965617721764,167.48211987403695,391.30307078255885,1.0,1.0
117,1.7465718363576808,1.1122658792316673,360.4753075003188,276.78593028170434,561.4268770006076,0.0,1.0
118,0.1947401265384969,0.9455965560455456,359.1695287541547,293.7980940254084,337.3610696047372,0.0,0.0
119,1.7543681809827365,1.0068623402856658,522.9356111420797,318.88845775297085,603.0725050402342,0.0,1.0
120,0.7752884223448866,1.3843734932062437,224.61374902341902,219.44255277631345,330.8379523749685,0.0,1.0
121,1.803705072931576,1.775620462254843,449.42549274183864,171.04722353712816,413.3447388932887,0.0,0.0
122,0.8329686114850723,0.2889480177218795,562.664302167186,469.2470278222147,716.0341415328495,0.0,1.0
123,0.3865273839085914,1.7196685919844144,57.828582090365614,378.88621349823956,365.5113958459739,1.0,1.0
124,1.3392486997730524,1.5526050939577094,49.92427958644703,168.2357382508001,401.871421759905,1.0,1.0
125,1.231928726188486,0.930363642716722,501.7928532950303,232.89855099468087,510.9426419757254,0.0,1.0
126,0.9799626488774216,1.171286785816113,40.06997673687633,165.15988318622584,407.39587820877864,1.0,1.0
127,1.8129560850685056,0.8371982430707339,278.51732669892147,402.63868908012046,658.8616151325082,1.0,1.0
128,0.7641477074493248,0.3899400440099432,284.5523908086242,351.3431646578642,602.3346491834959,1.0,1.0
129,1.5267202427827231,1.881779070928188,81.95170650245477,175.11029003144094,365.3039348768831,1.0,1.0
130,0.3403221697321346,1.8031713266700065,190.849418211417,405.39034979020886,380.948657426872,1.0,1.0
131,0.6839281497177694,1.2337530379968549,50.473581828108045,210.20008635039696,355.232893669722,1.0,1.0
132,1.9117150002516443,0.353402761114081,1056.841688357299,809.0439796516864,1051.13009400654,0.0,0.0
133,1.500096377108722,0.458036842410485,678.0538392039239,556.7568362169706,802.1714297746374,0.0,1.0
134,0.9056635417469708,0.86983332612197,120.46116445459064,180.87264401721526,430.0930348304965,1.0,1.0
135,1.7007671511789926,1.569419102669803,58.381066877808,182.6382448623275,459.3077642712555,1.0,1.0
136,0.8115014334244899,1.4831524576529245,246.4212391239222,225.95150131523616,354.65657886192486,0.0,1.0
137,0.7807482118453817,1.346431628922769,90.92026993922674,209.50312184234025,343.8141083155432,1.0,1.0
138,0.1671084708607828,0.2420069770052731,234.34782061316028,215.1958191966942,462.39658535943937,0.0,1.0
139,0.7485535587365284,1.7024396130170736,562.8403478516844,274.6151023019927,346.5378286226187,0.0,0.0
140,1.1202991701611096,1.7659044997293052,200.46132492434654,211.81636753519976,341.9075743575786,1.0,1.0
141,1.809206506532981,0.2253811829343427,1035.7939313882898,953.8076286338296,1188.7904848269072,0.0,1.0
142,1.3757499277724468,0.6008797490931929,45.098800381158505,412.2747171169732,668.2956419735839,1.0,1.0
143,1.6112415714770183,1.0638636959561285,410.248186175209,267.58137986485485,552.7001229346716,0.0,1.0
144,1.659585738651738,1.3554875098110777,629.5495104568556,210.20130516824977,497.59697870929557,0.0,0.0
145,1.0107723913164517,0.470215826546394,626.461193294295,376.34055191761314,633.7585784960042,0.0,1.0
146,1.7770088723653996,1.1515490231472023,280.4995568209498,272.9873857643462,539.3311039913256,0.0,1.0
147,1.406245232135277,1.7194455825340942,222.81553694564874,175.360498621627,393.154469973544,0.0,1.0
148,0.802607251250649,1.5723850981509593,234.65676645265313,239.73422667187015,345.6807111249332,1.0,1.0
149,1.0752855440730988,0.8736842586687441,604.7482607969033,205.33826044092476,466.673148394238,0.0,0.0
150,1.3365553051630097,0.5329637838922285,406.23174241589845,452.7530995870964,707.1685136710536,1.0,1.0
151,1.1536041193632702,1.69515701133593,75.6759498658915,196.54402794133463,341.92341064986346,1.0,1.0
152,1.8626888748774768,1.1183232381275492,56.627740610000934,303.57707321434026,563.2336409137421,1.0,1.0
153,0.4387654034269588,1.764562439428592,41.17218541124685,375.5280791881345,382.49318237256546,1.0,1.0
154,0.4881717842870592,0.3783186159032076,133.26889692237782,249.70624054690126,506.4149199489498,1.0,1.0
155,1.5204483977963743,1.2030131670927968,274.6362060507367,217.14420459070976,479.94044885977,0.0,1.0
156,1.022387641601311,0.714133449343489,175.87598153307837,256.7051518961659,516.6375976398649,1.0,1.0
157,1.8355974969124813,1.6720143401213152,131.70002766629543,186.99056103110246,436.24763926791826,1.0,1.0
158,0.2000807615990218,0.8654423008340559,714.063466906042,268.75678678234567,329.7537147088886,0.0,0.0
159,1.488622635669564,0.617166084696515,153.09457882583922,431.82934987212394,686.1648109849355,1.0,1.0
160,0.1176743804594977,1.594314699080156,715.782259015855,450.2830490678533,404.9254307770492,0.0,0.0
161,0.5768242206607059,0.6381815742406778,536.0583395492196,176.8631464495333,430.1311461256784,0.0,0.0
162,0.060134705648903,1.856275776427049,341.33510374085483,509.1867464047501,441.8434163163961,1.0,1.0
163,0.4820075267436987,1.195782286999104,520.376739934879,256.376867082874,340.17047118344107,0.0,0.0
164,0.0804589456260471,0.3695528745974227,187.28714755339584,181.40150504735317,395.61926709290753,0.0,1.0
165,1.1541039978737064,0.435090600076117,501.1190990604222,454.18549613220114,732.8269840842783,0.0,1.0
166,1.9273206362244613,0.3477461474234773,736.2416049181711,820.0677974753424,1059.4663394432087,1.0,1.0
167,1.5180683139996598,1.2243761190290805,90.33328651451372,209.6636003382155,468.94392946176623,1.0,1.0
168,0.3946992427588105,0.6769296540022162,488.4952416019165,177.51734277625354,380.8880851883884,0.0,0.0
169,0.2329481430351427,1.3230370543950445,468.45383073197763,365.88405568996694,357.1681455268405,0.0,0.0
170,0.6761048658713598,1.340322484760644,307.1375050752407,229.81220613169629,354.4073598425204,0.0,1.0
171,0.3240312795863342,0.2337403035065227,151.41016304838635,292.76543207880064,548.1430259049397,1.0,1.0
172,0.4936438900397812,1.9900451578629264,292.7086019960291,388.91075458414167,383.8312883002713,1.0,1.0
173,0.5830819309095903,0.310342814123323,600.4553590451055,336.74484748254537,614.0379045058354,0.0,1.0
174,1.429801280145094,1.2376492546557702,492.6559612139618,193.9190843191972,473.9941406034846,0.0,0.0
175,1.2569300535752848,0.579269972906236,756.3804120170582,387.3717767259356,647.3042514002544,0.0,0.0
176,1.3631465999589911,0.268254715929441,392.7922900124894,706.9372496621778,952.1507375353453,1.0,1.0
177,0.4004732821410766,1.5181959051130445,871.8079402558617,344.5234473076314,354.87548368804227,0.0,0.0
178,0.2972019905694909,0.552702615191813,145.61705010216951,170.3636041440956,400.7631520550593,1.0,1.0
179,1.325593715821459,1.7743262998552194,674.6374618338353,180.17936779264352,374.253193415826,0.0,0.0
180,1.9844622950762585,1.863156179463747,43.55658893320072,180.61336672872693,424.9333499207391,1.0,1.0
181,0.3141982829033987,0.8862897151520162,180.4164866945887,235.47036520381116,331.5591735699124,1.0,1.0
182,0.5149835958837807,1.3311812105799408,248.92376055664246,278.7746876994632,329.69911989969194,1.0,1.0
183,0.0308557417054335,1.4207849076388706,609.7785670097113,460.13891309808594,413.10185251375964,0.0,0.0
184,1.0245569168552875,0.2220059804135902,438.3885096216888,636.5675439087213,876.4021044328663,1.0,1.0
185,0.3708245477254841,0.894339406103283,55.971290367381386,217.11452625875896,345.50454394378596,1.0,1.0
186,0.7613637644918589,1.4324905761545192,151.93316420847077,235.98264031800616,354.13721875526926,1.0,1.0
187,1.2467666882059805,1.1688576594132176,98.04366318511545,176.56733502984855,432.6023409307344,1.0,1.0
188,1.305259402690979,0.4326054322772139,575.6834418278593,511.7280013156219,766.1896306349909,0.0,1.0
189,0.8197207520086356,0.8834581131287456,457.0458873601773,168.54708983112337,411.65887290854215,0.0,0.0
190,0.165811084234086,0.2974880995735394,537.9600474380485,193.33378139979604,455.2519499491891,0.0,0.0
191,1.3534198325297897,1.39713385217905,73.20093524550369,168.84012401085505,430.8368360688391,1.0,1.0
192,1.3080416324161772,0.554655608897229,281.0751647063242,416.9513947804405,671.5485050346816,1.0,1.0
193,1.689001429584453,1.522301812672706,64.75875387625005,189.2287641125831,450.7616944237406,1.0,1.0
194,0.2845387264578758,1.840461291340036,442.35276625741534,434.07066320645686,387.593560973088,0.0,0.0
195,0.5306134793130988,1.7631604434533878,837.2386003483667,351.6545229981008,365.92442256808755,0.0,0.0
196,0.5882381457514361,0.9477376804076354,350.4847153322777,184.76116400071422,369.30174339365743,0.0,1.0
197,0.3365866220500844,1.9928605049399932,552.4155780519594,430.6180168928894,387.98706313334685,0.0,0.0
198,1.7555420714843373,1.2981901905150632,498.0820975185494,226.6795721358751,487.1828514868106,0.0,0.0
199,1.5855230536948972,1.700936856254399,161.80161956473617,165.040772728185,397.53303643326285,1.0,1.0
200,0.6232752540906907,1.0929188904156637,41.41805516829128,202.29024786685497,343.16654248963084,1.0,1.0
201,1.0919003460432637,0.2239163178511488,186.94282866357045,666.266594809224,907.106034133122,1.0,1.0
202,0.0713432735132582,1.6335178874637388,239.0294995625039,475.8621244382668,417.0472220047339,1.0,1.0
203,1.1707299827235695,0.3399549837982468,412.3828975949107,551.3784189828386,800.360918449591,1.0,1.0
204,1.4063736086883307,0.3401527479860236,539.1176850577867,640.9074507934583,889.5418378389224,1.0,1.0
205,1.0700666975423432,1.204270615289246,386.2470141311445,159.86512252962083,392.5277978577055,0.0,1.0
206,1.330010373612002,0.8043101888736164,328.0459470202235,299.6019954276982,561.3893927757401,0.0,1.0
207,0.6947227249714831,1.2829701462766483,115.97671662682923,216.60380727504543,331.63125915441714,1.0,1.0
208,1.126710372042878,1.2303582250086036,250.63924040810736,166.7487474727172,422.6920597278536,0.0,1.0
209,1.790455231435731,1.9792364618201328,80.84548843994725,168.84676995224254,389.70063164029426,1.0,1.0
210,1.2217254165687683,0.3834839677732411,817.3118825979341,527.8129196063892,771.6166608194542,0.0,0.0
211,0.3501043750630814,1.0418823229753316,52.04555012790303,258.7708918713813,332.89598229970943,1.0,1.0
212,0.0845596213114572,0.7950585540572916,111.39783937873267,299.31897050015385,342.36032698360845,1.0,1.0
213,0.0448483192750839,1.758003670414064,192.84728897990306,504.14327208168925,441.44287105439156,1.0,1.0
214,1.597683415079597,1.441048004511365,135.9423313657466,189.21726328980415,447.22015423926774,1.0,1.0
215,0.3084801201280682,1.5665302142321058,536.1931040700717,377.1472318671852,372.1725258240264,0.0,0.0
216,0.2950427878400186,1.7785964907694836,341.22318116748045,417.7646819402897,394.1200683585664,1.0,1.0
217,0.2424699018166596,1.8293491438022773,91.41520215482329,437.4270898808499,394.09235238970655,1.0,1.0
218,0.5116187310058822,1.3287780873701287,230.69671989244893,271.56740724691167,334.32535567296696,1.0,1.0
219,0.92280489530014,0.522281651491197,280.19776036290546,314.6849588054747,574.0551524974999,1.0,1.0
220,0.7465779815720854,1.5472666361389031,300.2856994514707,252.72104927532672,349.0801828457994,0.0,1.0
221,0.1836626465494812,0.8908580628676277,298.9013057925053,283.1790214301139,324.0061244730895,0.0,1.0
222,1.078963472586703,1.1144179598428072,510.78376966272185,173.64779263422741,439.03126777008265,0.0,0.0
223,0.4740250443418334,1.6496181205402105,239.10081476453695,339.40020553408795,341.0631425367464,1.0,1.0
224,0.333007570214717,0.932666062061534,418.83002278293475,244.84947893818264,350.19029574543623,0.0,0.0
225,1.1424549451091692,0.4660309643797745,71.99914860527092,425.997600107603,701.1825118149076,1.0,1.0
226,0.3060182243606664,1.755804632513838,55.77217222117378,411.959932010981,386.6306116067253,1.0,1.0
227,0.5428107328107641,1.307666071859955,572.8090382914514,263.1066344888387,339.9207863593771,0.0,0.0
228,0.7296392620996965,1.3626348733845397,203.55520472331486,227.6376112565785,354.98219855829285,1.0,1.0
229,0.3544792050666483,1.7403067329623938,59.34993371599129,382.4091930448731,367.690078682,1.0,1.0
230,0.1547257212220258,0.2008957096919732,575.4208843086966,247.325006302852,518.5511461636742,0.0,0.0
231,1.4548954486852452,1.801901629734897,107.68117812502963,171.91044276038582,392.7667754013716,1.0,1.0
232,1.4385053753392625,1.3679691319454033,860.3643880783379,176.0327436371405,424.62500449106506,0.0,0.0
233,1.537793687610725,1.6192407997093097,255.41304891028398,171.20745864322643,400.73445484576274,0.0,1.0
234,0.9623771577062784,0.7429053957525731,62.871905140040994,228.8440273401319,484.98869978548765,1.0,1.0
235,1.240579958165461,1.367496459158088,164.11467028555114,166.3000959140736,406.7474889588968,1.0,1.0
236,0.5102705957166922,1.0523136061796392,43.06065913017509,215.7073059719432,341.61143377919166,1.0,1.0
237,0.0168671863801403,0.7541559442568702,290.3178245791487,322.75699045508475,363.3394546392324,1.0,1.0
238,1.864586893837328,0.739935708118401,655.0414970959976,461.5650717400189,724.7940486028128,0.0,1.0
239,0.7843393047940319,0.3385835229909436,347.90073747267724,403.9520453728097,654.3160794425144,1.0,1.0
240,1.7688480307611878,1.7043177912597076,250.48470793881958,175.5279015701367,439.279328939859,0.0,1.0
241,0.3336530408992142,1.6380845288158403,1155.2271205926056,380.0910753293589,361.24458814778995,0.0,0.0
242,0.441901567058959,1.188922873207251,144.16795959676904,266.738203972277,352.4433800709344,1.0,1.0
243,1.0366551918875313,1.2795506119562858,766.2759059470164,168.55656935082555,399.8614281149553,0.0,0.0
244,0.123570808234402,1.3125518171575226,444.8979415068489,398.33568400306166,367.0711935339249,0.0,0.0
245,1.5265920607866137,0.9119738404202692,80.940014993669,294.92312745725064,557.8193332610984,1.0,1.0
246,1.6980322641098315,1.711643655008683,49.816503773722786,170.37182195677605,408.82546103564647,1.0,1.0
247,0.0767477004263683,0.8103451909345856,221.41930406694678,305.87226377367693,352.5141150428645,1.0,1.0
248,1.4936375552522103,0.6561622763949284,187.26017570555268,415.9930158674134,669.8945603037571,1.0,1.0
249,0.1802898298190829,1.6736988469526386,580.2977612225844,443.54213804993634,402.028068606824,0.0,0.0
250,1.255279663674869,1.2236604782585483,140.4360727671177,173.6872884088521,421.3526447353049,1.0,1.0
251,1.1727951176738265,1.0545028991106462,42.731674151376126,186.74094281482374,442.30895114483747,1.0,1.0
252,0.7840791896934247,0.5487278567876582,317.0612002315379,260.9463347612309,515.5065098832869,0.0,1.0
253,1.148351118203382,1.767192167753779,146.69391117980072,203.26807498418435,338.6234945622864,1.0,1.0
254,0.9210558224447952,0.8635637379056225,90.59544799676847,185.5716822095535,438.71873645160287,1.0,1.0
255,0.3884320375038217,0.5810026042434743,221.28219039388088,170.06678636194619,387.4244733318249,0.0,1.0
256,1.0400907685753105,1.3749163755110752,191.87349874528496,175.44981681907302,387.46870315257536,0.0,1.0
257,1.364863090927988,0.5046443216357908,377.2200571995604,470.20256897487275,718.9070323492198,1.0,1.0
258,0.1968571845640194,0.6861374527191465,255.6520987833548,223.46302668841983,347.0538018729082,0.0,1.0
259,0.7373155846784212,1.3651477703995012,817.2385258059188,221.2595064644205,346.00112144365545,0.0,0.0
260,1.3937112533218188,0.5252748282629369,513.6193322400007,469.1805842233533,721.2166318796078,0.0,1.0
261,0.6514315532717645,1.7823209267607265,430.85692248440563,314.38966766532235,340.1835773731997,0.0,0.0
262,0.6993523548669616,1.5825299139288829,467.5564262664921,270.3976901037787,331.91820751762583,0.0,0.0
263,0.6926819566654991,1.0856274042730587,56.0117932880314,185.3328336839427,377.41509341785223,1.0,1.0
264,0.6687739758848061,1.33652206629339,87.88156339178562,235.1245737696237,353.91239667071596,1.0,1.0
265,1.7632120399096471,1.765736950031095,194.67273899316186,167.2051544541343,425.34070370676795,0.0,1.0
266,0.5385418256723911,1.6763086619667062,197.49167460697296,324.4858320031062,357.3010297083948,1.0,1.0
267,0.6182192482245068,1.007317383119735,413.24666133546623,187.36989501802134,360.5670273921965,0.0,0.0
268,0.9680010706205048,1.8359480184248265,81.0078592761312,247.11236846314316,352.8752345480022,1.0,1.0
269,0.6575428437303421,1.1703452552569842,48.68495080374252,206.542364578912,360.83708713120245,1.0,1.0
270,0.4403449007273923,0.9968069093660106,622.8446347171143,222.1738339367299,343.64862658320544,0.0,0.0
