,Unnamed: 0,a,b,l0,lp,l,Z0,Zp
90,90,0.167822031755525,0.9576198402868512,6.975455493166819,7.181818517793874,0.9885457277155792,1,1
91,91,1.0883366387619942,1.757237107810995,3.07414832724925,8.839762166425933,0.9839069557038133,1,1
92,92,1.5718116378266345,0.2503683567068773,24.658649165882508,33.180491423382016,0.8994658065848871,1,1
93,93,1.8513046807949565,0.2517550595481741,27.3910810835122,40.4039674935417,0.94896245122226,1,1
94,94,0.9842495436209532,1.0038318713811698,2.8066537741102335,12.08599389638244,1.0969753937440911,1,1
95,95,1.9995268914559443,0.5528399578356002,19.047130438466922,7.609197769279598,0.9252527243698001,1,1
96,96,0.3457696461186008,0.934685014943568,4.253083408859468,25.389416600028145,0.9700848304661853,1,1
97,97,1.318187278949592,1.7432352153624002,1.7037433814321619,1.114551760770045,0.9802347315844384,1,1
98,98,0.8241282294430068,0.7291392398829017,4.357038768969391,13.216416002135079,0.962563115143986,1,1
99,99,1.660204827820409,0.3348103861696571,22.198105369076288,20.13532286390207,0.9915984465659947,1,1
100,100,1.3034141697087591,0.8086138970898169,8.167995292925928,8.497432981647101,0.9435439207823416,1,1
101,101,0.9678911016497448,0.8907494636557576,3.688293025378514,15.831928375663372,0.9331180748927588,1,1
102,102,1.3059127131252246,0.8514627947767859,7.293464737488872,5.1924065376430635,0.9956175569585618,1,1
103,103,0.0038871189290614,1.5159683278557905,13.22139621059496,11.753089904262403,0.9130228802947946,1,1
104,104,0.2010978988302487,1.2042175763024734,8.62304940251831,10.615957725948899,0.9381615328626272,1,1
105,105,0.7391520701310226,0.7929246916554329,2.4136722962687993,14.171593164029025,0.9428758519520583,1,1
106,106,1.0032381137459148,0.8228291329774335,4.810098417308005,8.927066255677083,1.0318351648516704,1,1
107,107,1.359936044011519,1.2276315928156811,3.511767573543029,5.530396164757467,1.0111598649726217,1,1
108,108,1.879423036387428,0.6232508416209446,16.313423381420456,27.8246565881305,0.963498337499524,1,1
109,109,1.503432833297663,0.5778192152910128,14.045244328932842,2.3783686564706255,0.9788696394075505,1,1
110,110,0.5916705006115992,1.958918321664315,8.559173123605568,6.5806723269609035,0.9672033282081993,1,1
111,111,1.2801274289751057,1.5296821965716436,1.1546393359729403,9.530376042591454,0.9516771815002838,1,1
112,112,0.1830191206530922,1.9827892213108596,13.166330282929477,14.224736516956277,0.9158670578690242,1,1
113,113,1.6973415285965914,0.640304399045632,14.306705997435513,13.54591447286271,1.0289051187672142,1,1
114,114,1.3756563171321416,0.2313092382595473,23.239724406203138,16.609335053627944,1.021098041787785,1,1
115,115,1.9755277503123216,1.0658853730826994,9.914135391047306,8.603960731873928,1.022037629253251,1,1
116,116,1.655193802679397,1.784434342789167,1.5344280727381021,6.071319563974784,0.9453795439645385,1,1
117,117,1.7465718363576808,1.1122658792316673,7.752319717791393,15.384735878561065,0.9349135686588915,1,1
118,118,0.1947401265384969,0.9455965560455456,6.562786205137486,9.03673712062406,0.9639475955571105,1,1
119,119,1.7543681809827365,1.0068623402856658,9.25955091526358,1.151269113445894,0.96540995014344,1,1
120,120,0.7752884223448866,1.3843734932062437,3.273209780218136,24.00556113110989,0.9718774108603744,1,1
121,121,1.803705072931576,1.775620462254843,2.533848798903254,7.220950260259263,0.9779979658550946,1,1
122,122,0.8329686114850723,0.2889480177218795,14.31145273269571,17.692213706006658,0.9543305694690937,1,1
123,123,0.3865273839085914,1.7196685919844144,9.361553618538416,23.969414345718846,1.0412418780162151,1,1
124,124,1.3392486997730524,1.5526050939577094,1.1939934325007824,12.331438737248089,0.9770378807378834,1,1
125,125,1.231928726188486,0.930363642716722,5.782729831153504,1.0022049238628208,0.987425960300109,1,1
126,126,0.9799626488774216,1.171286785816113,1.256440580352926,7.974008357166634,0.989422590613697,1,1
127,127,1.8129560850685056,0.8371982430707339,11.84177852656875,21.950580237764324,1.00157457329227,1,1
128,128,0.7641477074493248,0.3899400440099432,10.302766487504625,12.635933352264697,0.9862600828724589,1,1
129,129,1.5267202427827231,1.881779070928188,1.2757618838554703,10.958396338543569,0.9963161264626842,1,1
130,130,0.3403221697321346,1.8031713266700065,10.381714247486082,2.8762600223397734,1.0077536697024327,1,1
131,131,0.6839281497177694,1.2337530379968549,3.06582662675381,1.6862204903366231,1.0035198293788659,1,1
132,132,1.9117150002516443,0.353402761114081,24.141274220041705,28.964284047880085,1.051877431899469,1,1
133,133,1.500096377108722,0.458036842410485,16.81638908618409,23.505677250641096,0.9750499628084172,1,1
134,134,0.9056635417469708,0.86983332612197,3.2821536826071647,1.3095231903803821,0.9288498457618073,1,1
135,135,1.7007671511789926,1.569419102669803,3.3834919670929544,6.864968807534188,0.9406623961202193,1,1
136,136,0.8115014334244899,1.4831524576529245,3.7852984369364293,8.39270932154213,0.9017714745205677,1,1
137,137,0.7807482118453817,1.346431628922769,2.844426137173779,5.0846671369228185,0.9812345998853388,1,1
138,138,0.1671084708607828,0.2420069770052731,4.770655293822024,8.236833813270461,0.948630249206739,1,1
139,139,0.7485535587365284,1.7024396130170736,5.71882677990193,11.965315383148416,0.9878147737335597,1,1
140,140,1.1202991701611096,1.7659044997293052,2.8774558540598987,5.921265416504649,0.9610909987924167,1,1
141,141,1.809206506532981,0.2253811829343427,28.21317065913107,32.732276433589234,1.0051056725442569,1,1
142,142,1.3757499277724468,0.6008797490931929,12.360734235330382,8.774395190010944,0.992007336526143,1,1
143,143,1.6112415714770183,1.0638636959561285,7.4155929751596235,5.595010314361067,0.9463683031736988,1,1
144,144,1.659585738651738,1.3554875098110777,4.8181040862703135,7.253472052499771,1.0118032968632793,1,1
145,145,1.0107723913164517,0.470215826546394,11.35957835009659,21.42997451554199,0.8985668443043604,1,1
146,146,1.7770088723653996,1.1515490231472023,7.658336029576167,4.235480348648825,0.9403461665530523,1,1
147,147,1.406245232135277,1.7194455825340942,1.222216829683112,10.544704086258122,0.9790985133640192,1,1
148,148,0.802607251250649,1.5723850981509593,4.452761227097588,6.218847284041102,0.9806311283707485,1,1
149,149,1.0752855440730988,0.8736842586687441,4.870761363357825,1.280998925504232,0.9403951554407097,1,1
150,150,1.3365553051630097,0.5329637838922285,13.737127246463139,16.77941647743528,0.9732034477777101,1,1
151,151,1.1536041193632702,1.69515701133593,2.370627148587074,13.501345534859004,0.9964902555917847,1,1
152,152,1.8626888748774768,1.1183232381275492,8.684089013794333,1.1980633323878762,0.9692261695540322,1,1
153,153,0.4387654034269588,1.764562439428592,9.19071530565967,1.5382044500906347,0.9453430747847585,1,1
154,154,0.4881717842870592,0.3783186159032076,6.650802926645164,11.411820506104533,0.9759643840212456,1,1
155,155,1.5204483977963743,1.2030131670927968,5.027585734573886,3.466673261540806,1.01150163322258,1,1
156,156,1.022387641601311,0.714133449343489,6.8220284762720045,6.722451757771531,0.9584590671692048,1,1
157,157,1.8355974969124813,1.6720143401213152,3.4323847119511197,1.7863311929605459,0.9225374944916697,1,1
158,158,0.2000807615990218,0.8654423008340559,5.657068075996242,6.925420596453697,1.0085508271946597,1,1
159,159,1.488622635669564,0.617166084696515,13.17796937685367,9.823553438574578,0.9647577751775429,1,1
160,160,0.1176743804594977,1.594314699080156,12.17233526900669,10.790218241360062,0.9862755442519465,1,1
161,161,0.5768242206607059,0.6381815742406778,2.809935024600186,7.649059861916651,0.9856378938069813,1,1
162,162,0.060134705648903,1.856275776427049,14.081190662928023,11.582962016476262,0.9629631719737854,1,1
163,163,0.4820075267436987,1.195782286999104,5.016674271132168,16.98701150928168,0.9586357471596387,1,1
164,164,0.0804589456260471,0.3695528745974227,1.5777067501302233,2.592528956403698,1.0089437523000147,1,1
165,165,1.1541039978737064,0.435090600076117,13.903915196564439,8.162068339187991,0.9759645755875777,1,1
166,166,1.9273206362244613,0.3477461474234773,24.375566889536866,8.648632460823263,0.9470944324444931,1,1
167,167,1.5180683139996598,1.2243761190290805,4.717249329964989,3.2473638729463548,0.9644513717667467,1,1
168,168,0.3946992427588105,0.6769296540022162,1.242324869919265,10.548971221432973,0.9584338490650478,1,1
169,169,0.2329481430351427,1.3230370543950445,9.134009837401326,33.533367704342425,0.9497005215825342,1,1
170,170,0.6761048658713598,1.340322484760644,3.96156639488127,8.112271351886115,0.9722567728045959,1,1
171,171,0.3240312795863342,0.2337403035065227,8.023777434765428,4.63065417300935,1.0015062800018375,1,1
172,172,0.4936438900397812,1.9900451578629264,9.732717308401302,21.003513540249028,0.9153959407641579,1,1
173,173,0.5830819309095903,0.310342814123323,9.78769144077777,10.859682194407073,0.9809432679405634,1,1
174,174,1.429801280145094,1.2376492546557702,3.9904241029955325,3.360214929713577,0.9418865374457497,1,1
175,175,1.2569300535752848,0.579269972906236,11.68891900852945,8.480960058326843,0.9633087075365772,1,1
176,176,1.3631465999589911,0.268254715929441,21.65160815452714,28.941209313932184,0.9795450521036724,1,1
177,177,0.4004732821410766,1.5181959051130445,8.422984120082065,10.866656629764146,0.9911010130753245,1,1
178,178,0.2972019905694909,0.552702615191813,1.142201819899286,5.303592473442723,0.9404889707410042,1,1
179,179,1.325593715821459,1.7743262998552194,1.8207447213897192,21.12713668726023,1.002412969018236,1,1
180,180,1.9844622950762585,1.863156179463747,2.8770363700733057,14.82014932278911,0.9496536961257205,1,1
181,181,0.3141982829033987,0.8862897151520162,4.3885769917938395,4.575732805668947,1.0124601862606368,1,1
182,182,0.5149835958837807,1.3311812105799408,5.823954731319093,1.3251220199607705,0.9824104002076826,1,1
183,183,0.0308557417054335,1.4207849076388706,12.449521193484442,9.047475565757107,1.0493948806285553,1,1
184,184,1.0245569168552875,0.2220059804135902,19.400882586914005,22.574221783890803,0.9787915802851764,1,1
185,185,0.3708245477254841,0.894339406103283,3.5619983306302467,7.453017066422345,0.9726223646619023,1,1
186,186,0.7613637644918589,1.4324905761545192,3.650671454197861,2.926091042549232,1.095202949648887,1,1
187,187,1.2467666882059805,1.1688576594132176,3.34377734170438,1.3888298805168087,1.0424882865000706,1,1
188,188,1.305259402690979,0.4326054322772139,15.431051353243213,18.130372992414248,0.9538993159662209,1,1
189,189,0.8197207520086356,0.8834581131287456,2.3419445366232594,4.788722817472676,0.9530236768441144,1,1
190,190,0.165811084234086,0.2974880995735394,3.4913076162618353,4.233127115103837,0.9563554908193403,1,1
191,191,1.3534198325297897,1.39713385217905,2.2037639095795525,1.305389998241212,1.0348941788675674,1,1
192,192,1.3080416324161772,0.554655608897229,12.588203983849152,3.7851941783844496,1.0085148895763054,1,1
193,193,1.689001429584453,1.522301812672706,3.4733003315129816,14.566309071957841,0.9436366076689182,1,1
194,194,0.2845387264578758,1.840461291340036,11.265477092194004,20.019015512601797,0.9711185739279856,1,1
195,195,0.5306134793130988,1.7631604434533878,8.220189342738573,8.413654856385477,0.9635312132908652,1,1
196,196,0.5882381457514361,0.9477376804076354,1.620153955599098,6.162662744676287,0.9195466655444859,1,1
197,197,0.3365866220500844,1.9928605049399932,11.469325033957848,30.063436377427358,1.03424965967884,1,1
198,198,1.7555420714843373,1.2981901905150632,6.058979283820182,11.181541707561896,1.1019298450061983,1,1
199,199,1.5855230536948972,1.700936856254399,1.804404364147809,3.50794076100051,0.9583385339964305,1,1
200,200,0.6232752540906907,1.0929188904156637,2.7127989815878983,7.345961577346895,0.9574923215565526,1,1
201,201,1.0919003460432637,0.2239163178511488,20.1058980618417,2.977437440460533,0.9978739200513563,1,1
202,202,0.0713432735132582,1.6335178874637388,12.872265462209382,9.710671680428328,0.9938788304994267,1,1
203,203,1.1707299827235695,0.3399549837982468,16.818065872160147,17.528311113592988,1.0308501299981656,1,1
204,204,1.4063736086883307,0.3401527479860236,19.486028780969708,8.864474116578378,0.9445037604796405,1,1
205,205,1.0700666975423432,1.204270615289246,1.600090108395894,1.3321169624030638,1.0206490890143982,1,1
206,206,1.330010373612002,0.8043101888736164,8.290427998689706,6.676041648483162,1.0193329193133314,1,1
207,207,0.6947227249714831,1.2829701462766483,3.2830280995399104,11.71022753579455,0.9358202538806698,1,1
208,208,1.126710372042878,1.2303582250086036,1.7062378155546034,1.3457980984860274,0.9114334702633604,1,1
209,209,1.790455231435731,1.9792364618201328,1.4000184373502955,11.364744884667862,1.0003965747193206,1,1
210,210,1.2217254165687683,0.3834839677732411,16.046330096688383,3.2521879215080127,1.004560817141585,1,1
211,211,0.3501043750630814,1.0418823229753316,5.3846648767831065,17.30448193946438,1.0122193690885615,1,1
212,212,0.0845596213114572,0.7950585540572916,6.637365312035331,21.19340095953832,0.8997687858913281,1,1
213,213,0.0448483192750839,1.758003670414064,13.811805286334684,6.443578710409361,0.971028209479231,1,1
214,214,1.597683415079597,1.441048004511365,3.5762117791450097,12.51224194074134,0.9431531499439036,1,1
215,215,0.3084801201280682,1.5665302142321058,9.528360606491312,7.454735782314023,0.9308733329918195,1,1
216,216,0.2950427878400186,1.7785964907694836,10.998159906870962,12.892207533000631,0.955709640207189,1,1
217,217,0.2424699018166596,1.8293491438022773,11.79123479756457,10.338003964020821,1.0049916314443745,1,1
218,218,0.5116187310058822,1.3287780873701287,5.653464960731818,5.18515568082031,0.9958736271787563,1,1
219,219,0.92280489530014,0.522281651491197,9.08355653653363,11.110276829318149,0.9838915466349802,1,1
220,220,0.7465779815720854,1.5472666361389031,4.69959778692686,18.65146330298236,1.045653670385163,1,1
221,221,0.1836626465494812,0.8908580628676277,6.1417828505360355,2.7501923133152126,0.9555690742087547,1,1
222,222,1.078963472586703,1.1144179598428072,2.3868467067668955,7.817315367568448,0.945821060219044,1,1
223,223,0.4740250443418334,1.6496181205402105,8.09776015006225,3.4204150571456826,1.0389540472882075,1,1
224,224,0.333007570214717,0.932666062061534,4.521687685325523,8.641401571190794,0.9296399561294276,1,1
225,225,1.1424549451091692,0.4660309643797745,12.914900493205975,25.80883041932749,0.9482571543359476,1,1
226,226,0.3060182243606664,1.755804632513838,10.489791157230314,21.89628988939146,0.9928237028725466,1,1
227,227,0.5428107328107641,1.307666071859955,5.248113024284194,1.1942505099544791,0.9641979871034638,1,1
228,228,0.7296392620996965,1.3626348733845397,3.757665351134277,31.303682491331376,1.011214011873978,1,1
229,229,0.3544792050666483,1.7403067329623938,9.980626848813834,7.078335791028797,0.9812154352557362,1,1
230,230,0.1547257212220258,0.2008957096919732,5.83081158633363,9.810691431591865,1.0680688316719962,1,1
231,231,1.4548954486852452,1.801901629734897,1.2530545706802516,20.216565539127185,0.9690431221757545,1,1
232,232,1.4385053753392625,1.3679691319454033,3.14809597332148,15.882948308526853,0.9666313788524326,1,1
233,233,1.537793687610725,1.6192407997093097,1.9206742021593473,2.4783928538936646,0.9307432456778871,1,1
234,234,0.9623771577062784,0.7429053957525731,5.693790457379293,5.736722981153071,0.990767424868762,1,1
235,235,1.240579958165461,1.367496459158088,1.5690733140267172,1.3738342142226836,0.9695506248495344,1,1
236,236,0.5102705957166922,1.0523136061796392,3.270273056830812,3.5589249995320533,0.9450650250074061,1,1
237,237,0.0168671863801403,0.7541559442568702,7.682838957001072,32.68965674883728,1.0606723431627663,1,1
238,238,1.864586893837328,0.739935708118401,13.978109566238883,17.595180528714664,0.994567364652467,1,1
239,239,0.7843393047940319,0.3385835229909436,11.799622046836056,7.951698000760528,0.9232501235225429,1,1
240,240,1.7688480307611878,1.7043177912597076,2.8457725768720636,13.052998414160182,1.0196127524267382,1,1
241,241,0.3336530408992142,1.6380845288158403,9.688979261231593,3.0614901414422326,1.0594219183991562,1,1
242,242,0.441901567058959,1.188922873207251,5.3735229877838036,32.27796710921232,0.9665342773827524,1,1
243,243,1.0366551918875313,1.2795506119562858,0.970701897046775,9.345044431417168,0.8541540406077758,1,1
244,244,0.123570808234402,1.3125518171575226,10.441889407692566,7.792093422013529,0.9744843449586865,1,1
245,245,1.5265920607866137,0.9119738404202692,8.74484586845502,8.453747139374302,0.9921615000099246,1,1
246,246,1.6980322641098315,1.711643655008683,2.3748460085490177,10.69214988784048,0.9395709223278516,1,1
247,247,0.0767477004263683,0.8103451909345856,6.976144502172997,4.218501938908012,0.9744160795512957,1,1
248,248,1.4936375552522103,0.6561622763949284,12.540243962683832,19.124948349002075,0.9719687241839354,1,1
249,249,0.1802898298190829,1.6736988469526386,11.83843471065603,35.18367259545344,0.9690781856943186,1,1
250,250,1.255279663674869,1.2236604782585483,2.9558049530642214,5.165314404275512,0.9888544653847675,1,1
251,251,1.1727951176738265,1.0545028991106462,3.8765168951887388,11.331417301571271,1.0071490997833972,1,1
252,252,0.7840791896934247,0.5487278567876582,6.781959952637602,13.620827953172883,0.9975527938560417,1,1
253,253,1.148351118203382,1.767192167753779,2.855667254058425,6.602263877606925,1.0021734958002826,1,1
254,254,0.9210558224447952,0.8635637379056225,3.7297953276992843,5.584691514356881,1.0092892916965601,1,1
255,255,0.3884320375038217,0.5810026042434743,1.3922300396878091,2.6580036966163454,0.9617668505278154,1,1
256,256,1.0400907685753105,1.3749163755110752,1.2935079011088275,8.124482899453184,1.0055073914366546,1,1
257,257,1.364863090927988,0.5046443216357908,14.410657325130087,6.02128667575775,1.0002682220708026,1,1
258,258,0.1968571845640194,0.6861374527191465,3.706344220443407,1.7940168437473276,0.9719467414395256,1,1
259,259,0.7373155846784212,1.3651477703995012,3.637718300091883,9.203697130271232,0.9470676969678868,1,1
260,260,1.3937112533218188,0.5252748282629369,14.119012929645193,10.63407267204561,0.9621377401211691,1,1
261,261,0.6514315532717645,1.7823209267607265,7.136488461393829,3.92043168331619,0.9186614281065396,1,1
262,262,0.6993523548669616,1.5825299139288829,5.373409295907416,15.01239107150042,1.0677809251520014,1,1
263,263,0.6926819566654991,1.0856274042730587,1.7120176713488462,11.305916418484303,0.9337949809108101,1,1
264,264,0.6687739758848061,1.33652206629339,4.104408962247801,6.648810242456831,0.9580138909966225,1,1
265,265,1.7632120399096471,1.765736950031095,2.3543654541469845,12.133424321887944,0.9236021602141975,1,1
266,266,0.5385418256723911,1.6763086619667062,7.737621797377351,4.260709465886926,1.0789855475035084,1,1
267,267,0.6182192482245068,1.007317383119735,1.8161530240415882,2.5838708571305853,0.9603531145300629,1,1
268,268,0.9680010706205048,1.8359480184248265,4.619820703551178,6.092310954503964,1.023973932631869,1,1
269,269,0.6575428437303421,1.1703452552569842,2.8613208959223155,1.6372325265831824,0.9597462966361485,1,1
270,270,0.4403449007273923,0.9968069093660106,3.6008072574498766,10.410500050851871,0.9568631625285006,1,1
271,271,1.9594815225070377,1.6217420983410122,4.470652064609596,2.7914793300742735,0.8903008499154135,1,1
272,272,0.8332018850930012,1.533917984679975,3.7003285807831676,3.604344869563055,1.1055614273136378,1,1
273,273,1.6703798972940684,1.048428665825346,8.168594189175913,6.086368421947905,1.0063176130804075,1,1
