,a,b
150,1.3365553051630095,0.5329637838922285
151,1.1536041193632702,1.69515701133593
152,1.8626888748774768,1.1183232381275492
153,0.4387654034269588,1.764562439428592
154,0.4881717842870592,0.3783186159032076
155,1.5204483977963743,1.2030131670927968
156,1.0223876416013107,0.714133449343489
157,1.8355974969124813,1.6720143401213152
158,0.20008076159902188,0.8654423008340559
159,1.488622635669564,0.617166084696515
160,0.11767438045949774,1.594314699080156
161,0.5768242206607059,0.6381815742406778
162,0.060134705648903,1.856275776427049
163,0.48200752674369873,1.195782286999104
164,0.08045894562604716,0.36955287459742275
165,1.1541039978737064,0.435090600076117
166,1.9273206362244615,0.3477461474234773
167,1.5180683139996598,1.2243761190290805
168,0.3946992427588105,0.6769296540022162
169,0.23294814303514277,1.3230370543950445
170,0.6761048658713598,1.3403224847606439
171,0.32403127958633426,0.23374030350652275
172,0.49364389003978126,1.9900451578629266
173,0.5830819309095903,0.31034281412332304
174,1.429801280145094,1.2376492546557702
175,1.2569300535752848,0.579269972906236
176,1.3631465999589911,0.26825471592944106
177,0.4004732821410766,1.5181959051130445
178,0.2972019905694909,0.552702615191813
179,1.325593715821459,1.7743262998552194
180,1.9844622950762585,1.863156179463747
181,0.3141982829033987,0.8862897151520162
182,0.5149835958837807,1.3311812105799408
183,0.030855741705433593,1.4207849076388706
184,1.0245569168552877,0.2220059804135902
185,0.3708245477254841,0.894339406103283
186,0.7613637644918589,1.4324905761545192
187,1.2467666882059805,1.1688576594132176
188,1.305259402690979,0.43260543227721393
189,0.8197207520086356,0.8834581131287456
190,0.16581108423408608,0.2974880995735394
191,1.3534198325297897,1.39713385217905
192,1.3080416324161772,0.554655608897229
193,1.6890014295844533,1.522301812672706
194,0.2845387264578758,1.8404612913400358
195,0.5306134793130988,1.7631604434533878
196,0.5882381457514361,0.9477376804076354
197,0.3365866220500844,1.9928605049399934
198,1.7555420714843373,1.2981901905150632
199,1.5855230536948972,1.700936856254399
200,0.6232752540906907,1.0929188904156635
201,1.0919003460432637,0.22391631785114882
202,0.0713432735132582,1.6335178874637388
203,1.1707299827235695,0.33995498379824685
204,1.4063736086883307,0.34015274798602363
205,1.0700666975423432,1.204270615289246
206,1.3300103736120021,0.8043101888736164
207,0.6947227249714831,1.2829701462766485
208,1.126710372042878,1.2303582250086036
209,1.790455231435731,1.9792364618201326
210,1.2217254165687683,0.3834839677732411
211,0.35010437506308145,1.0418823229753316
212,0.08455962131145722,0.7950585540572916
213,0.044848319275083925,1.758003670414064
214,1.5976834150795973,1.441048004511365
215,0.30848012012806825,1.5665302142321058
216,0.2950427878400186,1.7785964907694836
217,0.24246990181665962,1.8293491438022773
218,0.5116187310058822,1.3287780873701287
219,0.92280489530014,0.522281651491197
220,0.7465779815720854,1.5472666361389031
221,0.18366264654948128,0.8908580628676277
222,1.078963472586703,1.1144179598428072
223,0.47402504434183346,1.6496181205402103
224,0.33300757021471705,0.9326660620615341
225,1.1424549451091692,0.4660309643797745
226,0.3060182243606664,1.7558046325138381
227,0.5428107328107641,1.3076660718599553
228,0.7296392620996965,1.3626348733845395
229,0.3544792050666483,1.7403067329623938
230,0.15472572122202588,0.20089570969197326
231,1.4548954486852452,1.8019016297348973
232,1.4385053753392625,1.3679691319454033
233,1.537793687610725,1.6192407997093095
234,0.9623771577062783,0.7429053957525731
235,1.240579958165461,1.367496459158088
236,0.5102705957166922,1.0523136061796392
237,0.016867186380140398,0.7541559442568702
238,1.864586893837328,0.739935708118401
239,0.7843393047940319,0.3385835229909436
240,1.7688480307611878,1.7043177912597076
241,0.3336530408992142,1.6380845288158403
242,0.441901567058959,1.188922873207251
243,1.0366551918875313,1.2795506119562858
244,0.12357080823440203,1.3125518171575226
245,1.5265920607866137,0.9119738404202693
246,1.6980322641098315,1.7116436550086833
247,0.07674770042636836,0.8103451909345856
248,1.4936375552522105,0.6561622763949284
249,0.18028982981908293,1.6736988469526386
250,1.2552796636748693,1.2236604782585485
251,1.1727951176738263,1.0545028991106462
252,0.7840791896934247,0.5487278567876582
253,1.148351118203382,1.767192167753779
254,0.9210558224447953,0.8635637379056225
255,0.3884320375038217,0.5810026042434743
256,1.0400907685753105,1.3749163755110752
257,1.364863090927988,0.5046443216357908
258,0.19685718456401946,0.6861374527191465
259,0.7373155846784212,1.3651477703995012
260,1.3937112533218188,0.5252748282629369
261,0.6514315532717645,1.7823209267607263
262,0.6993523548669616,1.5825299139288829
263,0.6926819566654991,1.0856274042730587
264,0.6687739758848061,1.33652206629339
265,1.7632120399096471,1.765736950031095
266,0.5385418256723911,1.6763086619667062
267,0.6182192482245068,1.007317383119735
268,0.9680010706205047,1.8359480184248265
269,0.6575428437303421,1.1703452552569842
270,0.4403449007273923,0.9968069093660106
271,1.9594815225070377,1.6217420983410122
272,0.8332018850930012,1.533917984679975
273,1.6703798972940684,1.048428665825346
274,1.186839051840024,1.2388592514326686
275,0.7900613057850521,1.5101647581751607
276,0.6481189377793,0.8845467167044325
277,1.6185321327330682,1.5197359284170024
278,1.5541529369488476,0.3243427320268034
279,0.05070808987836273,1.2843921640607783
280,0.9635774631248895,1.3211574701024142
281,0.1357595044919233,1.8328314114691142
282,0.6855739931980147,1.3321822661590306
283,0.028789550110703388,1.2714830029866016
284,0.11612306771189052,1.0149970120150773
285,1.61528753359125,0.704421279086757
286,0.6657874214688997,0.5275073798238187
287,1.3158790294481602,1.2550936278692086
288,1.652951540008497,0.6810346062287287
289,1.1185599483511086,0.6746672575311661
290,0.7182501455936605,1.8906461837440611
291,1.232837834309083,0.5016109430755153
292,1.6690686835963144,1.3904416646187767
293,0.17348799158503492,1.234804379505305
294,0.9678590041755704,0.5155690129912629
295,1.5326742566495126,1.894213014760465
296,0.7360746979241906,1.5212699393604237
297,1.8645997992188017,0.38408179581848767
298,1.2050351587080026,1.1076735653579435
299,0.8095194534181198,1.0355595584792323
300,1.1581797184604832,1.9794592811213474
301,0.2786062383713994,0.8557163612132781
302,1.2533742409099162,0.548304444718474
303,1.5005355602120565,1.4826493610876967
304,0.9785784839736043,0.2069694190378823
305,0.16248977442985546,1.8242052926069805
306,1.6610713570060107,0.782226280859333
307,1.762024903644968,0.49414496511928385
308,1.379363226971027,0.3544035279456995
309,0.11297253287455566,1.8580291348306281
310,1.9680441695728372,1.0721082563450821
311,0.8249665107171289,1.660981971337825
312,1.8094428158182096,1.7315479473831474
313,1.5910313615534815,0.7774219424689466
314,0.4337408391747972,0.5247935108154752
315,1.1833908520390348,0.961577201406373
316,1.874436696607243,1.389447778043441
317,1.9932422867157409,1.7498065091955926
318,1.8330976954802571,1.491154523842899
319,0.5635347027669979,0.751754494378915
320,0.18310337190664328,1.045658220476149
321,1.7987241653182742,0.795077201301341
322,0.6051870473470489,0.4503499810205364
323,0.1736963666023823,0.6509327780970782
324,1.661415050587587,0.43842719160622134
325,1.8155160005248565,0.8441137725098324
326,1.0930586800944093,1.5028059477324756
327,0.06278781386022936,0.5451461661226452
328,0.7499861516560355,1.6199536058231263
329,0.6282815689422561,1.331544178061951
330,1.7869873349297314,0.30881689401617557
331,0.17422709530569902,1.867911347822131
332,0.5256884672425624,1.0172263055076998
333,0.1857984666661694,1.7871414302888209
334,1.2519070125877465,1.5035851420591004
335,0.36906383722933533,1.4534614795150607
336,1.5595567846224518,1.5549167424863495
337,0.2805057453261728,0.6780907398909329
338,1.3328954593792288,1.0381380028672118
339,0.09440423669106113,1.5909314785618731
340,1.7503977072141566,1.229397968095892
341,1.9445336990329538,1.7144101955380142
342,0.22732141461476596,1.8772823119016522
343,0.5240600298396434,0.4072928538972616
344,1.947942833187472,1.0513998471965238
345,0.1378828646793011,1.5951089444208273
346,0.4143306515086749,0.4811108198875763
347,1.0533557666043458,1.6579723071540682
348,0.8317718782350896,1.5972629435326877
349,0.7018619136297415,1.121229942839135
350,1.4175381468677357,1.03039671130238
351,0.8640850224219172,1.1800863664957721
352,0.9413614172674811,0.9700680194224065
353,1.5891851230483476,0.7365724498063164
354,0.002020913197534391,0.6184193260598703
355,0.31245219699329563,0.7987307171353453
356,0.8913363338688505,1.323673664395607
357,0.49194081580729687,0.9270936468059756
358,0.8416793508890141,1.8730696071743869
359,1.1494365736382262,0.9283219466535715
360,1.4236731546044983,0.864465045749881
361,1.3510834249555816,0.4731020762017075
362,1.186517057094743,1.9041496198346908
363,0.1841291138506027,0.24723237863463654
364,0.8571892594519712,1.3576481498163366
365,0.8414093873218753,1.757484227121974
366,0.890118279389225,0.8258786942373604
367,0.24169013886820978,0.5512724611198674
368,1.9598235850118437,0.3431344513724567
369,1.602671206928353,1.5639570782024863
370,0.9781930831181365,0.21987280313574
371,1.9260324366789006,0.36667643781053505
372,1.6228044572301585,1.2717243962409044
373,0.29787192877984014,1.5184162754277328
374,1.7937321941138529,1.6415061030488576
375,1.0426399997116835,0.47158700819342403
376,1.6508575582762959,1.1818557477454172
377,1.7791797518403907,0.2923065092068611
378,0.5508699754438044,1.8648514598099462
379,0.24102398090190835,0.9504298122497898
380,1.407439859784405,1.1282771920638195
381,0.7973539654762414,0.8357308409781989
382,0.11134720452015334,1.9149395602008734
383,1.958990864968785,0.299758170384016
384,1.4565326772810854,1.1733746926772985
385,0.13546787612056632,1.119465193785268
386,0.9826584535763387,1.5409781552363238
387,0.12186645612042746,0.21520037944103387
388,0.49727602279820227,0.881152951718601
389,1.5281968636196912,0.2139886263987696
390,0.8356711100597087,0.49686571900676535
391,1.8654312993165765,0.9014735880312474
392,1.7589894418382612,1.7082976236944971
393,1.5584445799523026,0.7198576869071192
394,0.3549693531877276,0.650408000173679
395,0.15243147906065424,1.7863313619299104
396,0.33944800487295734,0.8824390698196027
397,0.37132108417569754,0.9955598435014212
398,0.6638336068650084,0.20340637914351492
399,1.556380956782134,1.9317998195072748
400,0.3167906982216375,1.0582455852069292
401,0.2687222481441258,1.2114771239471196
402,1.8284012541124024,0.6718384425374095
403,0.9221147380315575,0.3362417341020636
404,0.11820382246865391,1.9447911688407153
405,1.9486392628778597,1.1620588079193306
406,1.8977750685673778,0.640502941506631
407,1.6709472472472306,1.731324029729087
408,0.7408662848701062,0.9882315233085128
409,0.07497395782890948,1.1052378091181516
410,1.993462382255785,1.242628521034777
411,0.4333463817483396,0.33740160627677307
412,0.6222577151435893,1.0524798661272146
413,1.6699961607925562,0.6290681732858181
414,1.364378688108797,0.5058818613802356
415,1.5689348845983242,1.133423697035349
416,0.42077972347817094,1.3503128688304877
417,0.5947761283014896,0.5812476088576461
418,1.743795913754393,0.7283936271415139
419,0.11453706956894916,0.687425589039913
420,0.48522029679038936,0.5341942204639091
421,0.6386558583454518,1.2538707202217219
422,1.6682397170074745,0.9622176516205507
423,1.749543515707654,1.4556662020097395
424,0.04764615938017425,1.4835176448555638
425,1.6498649197025053,0.39815240397303164
426,1.0337938488037486,1.3814882744156602
427,0.48939663896045427,0.8119979432114008
428,1.1210205598856118,1.0299285048039153
429,0.7139028768558158,0.3878237092088355
430,0.17720056589150768,1.0092126393518974
431,0.053814353466199005,1.9938784759644477
432,0.13656803755526825,1.375970288451292
433,1.389162658028017,1.6389906464564028
434,1.6783213317297545,1.4295872979042872
435,1.5499036735570184,0.5494009570534072
436,0.2799118505411877,1.1308495747392187
437,1.60546277307368,1.4537850150525375
438,0.1678605457082376,1.9178088299602558
439,0.2150798652444441,0.7322425619466646
440,1.7235515101672374,1.5605338747110016
441,1.303958706074151,1.9759575552927107
442,1.1876379807626667,0.5224207552260585
443,0.5235581059008225,1.9380248701757732
444,1.4616508406833726,1.3702029668022695
445,1.74409034714214,0.8837578107633668
446,0.35993290929933197,1.4695076225403363
447,0.14916701272495803,1.1661523174027801
448,1.8709958121304877,0.7278597507352458
449,0.8516959516922229,1.2210247400671757
450,0.8361635890638108,0.47029450072412776
451,1.4456904421121999,1.2299033518208426
452,0.9601313874833985,1.849672603488684
453,0.23556094869091737,1.5132600394684381
454,1.3887775106647808,0.9563646343137058
455,1.5602870637367758,0.3752151500446529
456,0.7077728381016948,0.20142103806554423
457,0.7073037461469474,0.49961051528943173
458,1.3342145621203956,0.2831551097534304
459,1.5944397548732503,0.6680749584234775
460,0.4850875290931267,0.359649335526645
461,1.203295861107881,0.4472011001259611
462,0.1442291814601473,1.8480767869326162
463,0.43535450794316,1.9616772213699702
464,1.9642821708208076,1.376568195549417
465,1.7712039304318885,1.8137718927944697
466,0.9793773144900078,0.9624017251741968
467,0.9467575485278843,1.0656937950803431
468,1.7191155151312014,0.29288326255448294
469,0.22003922016374222,1.3272807758797103
470,0.002085938087307726,1.4604932735681095
471,1.8153375319024552,0.23449153974036074
472,0.19183167033931348,0.30147498251504967
473,1.5674482896150972,1.8829829913399354
474,0.6400138322205724,1.9159930273336458
475,0.058395446897482994,0.4111110169762114
476,0.3445149509847676,0.7687585162755735
477,0.8106427810563706,0.23948535780355548
478,0.6903307143898934,1.1566637964366164
479,1.5457332747009438,0.22693051527597166
480,0.9378651820807706,1.2227773326361713
481,1.5238230048361503,1.0278620280148703
482,1.4156217945851473,1.1524772667374412
483,0.07597411333327697,0.742775249721054
484,1.4060406438415247,1.8159343319353272
485,0.38400006507838835,0.8048303605268636
486,0.9027238991233386,1.1007779342741015
487,0.4251222374678798,1.279291647958411
488,1.4076409346202967,1.1433830850390132
489,0.3942414839830972,1.9893845664811678
490,0.09480114338940182,1.8618916489071085
491,0.40911986497330655,1.5545509389718344
492,1.589893438299671,1.9404771641905572
493,0.9134241844765525,1.7615590560962697
494,1.4198170007379958,0.39790562591357137
495,0.9290529841975603,1.3405609940034389
496,1.1764675830566569,0.7464772042388068
497,0.6236538848812134,1.6713316948346522
498,1.6664815512574698,0.48900779788988824
499,1.2242895513921688,0.6969522936605893
500,1.8807796212699879,0.32658032610063426
501,1.635742581842016,0.8811426427288997
502,0.7146162735851003,1.8181421690233417
503,0.7335776378538448,1.8801567493288849
504,0.389652633673895,0.5958324345161001
505,0.35703595592378345,1.8835302105294092
506,1.4532536131283447,1.1138831705232544
507,0.47637693983700724,0.8938865824292359
508,1.5973719758419893,0.3697062689938487
509,0.8441206269230517,1.6458268579891462
510,1.531806054832491,1.3473308768610524
511,0.23086729619829516,1.9979736751296493
512,1.1858840939429613,1.4441446587737947
513,1.397532983583076,0.3822106838661692
514,1.872697381636004,1.3463306615614765
515,1.091699070973974,1.3155849786210096
516,0.21800317692823645,0.302817211417801
517,0.5909700937383988,0.702571302132587
518,0.7458607203206395,0.6300931039550819
519,1.8325255435372358,1.3232187912070723
520,1.2511515217781128,1.8262161275453597
521,1.200772434638125,0.6634700355624071
522,1.5715271821031596,1.3135080102340437
523,0.7440411948327421,0.43764897187826424
524,0.5318291597580629,0.8461699611384166
525,1.3432599136980463,1.6506952709341478
526,0.5575371698309495,0.4592049589109723
527,0.8112197457058492,1.674955202909072
528,1.6562499808092492,0.8057524076293865
529,0.7057040168382405,0.7493552540523283
530,0.3442052123716166,1.4845076097641632
531,0.14302045310407396,0.34818058033758437
532,0.3851473418162943,1.8778248444200738
533,1.619699187072596,0.5303202568635021
534,0.28966629083639894,0.9401310598717658
535,0.5290524395794503,1.556952241732448
536,0.727520596227357,1.816889043244005
537,1.2149008667852772,1.5343657009696337
538,0.8910306853040297,1.4772067473363708
539,1.6334612705067828,0.6436210738395043
540,1.7100710726460095,0.5131131700827938
541,1.1585096032062845,1.0258760626688717
542,1.5437731881908021,0.8146405292688879
543,1.842635936030457,1.275176812953424
544,0.029603150520225663,1.0115166499741142
545,0.5229599747652423,1.9135724858505916
546,0.013994137113100491,0.5852505170174807
547,0.6262130859310184,1.8378303590534846
548,0.33767819547173406,0.7284753704349318
549,0.5616762165415945,1.1390644836134445
550,0.19062191052788502,1.085494347671859
551,0.5194237303486646,0.8120812896348206
552,0.013103186635996522,1.2830832879739242
553,0.712078771371391,0.6449133250307814
554,0.05034845397401222,1.7134070983228566
555,1.4165497517692456,1.5898715446998397
556,1.5873823945319958,1.8953578888947629
557,1.6801960149449422,1.6841786518021886
558,0.6927970708163431,0.8385784209687706
559,0.02313849341505758,1.415526847399025
560,0.18525420834620276,1.306612378083335
561,1.4433486437902094,0.6141380313019675
562,1.1330483518115384,0.696650954895778
563,1.3491843084867947,0.5583794513116109
564,0.9231721775353434,1.8497929568702225
565,0.3572219266823824,0.8452154747831699
566,0.29789841931183747,1.9221273321447354
567,1.044041520760988,1.2195088216227887
568,0.5062869909683552,1.0362881925742258
569,1.8071531853821767,0.212527282837717
570,0.8764649767417685,0.7216640093925173
571,0.55540569693235,1.9736594671306888
572,1.1725617078425592,1.132958508798421
573,1.6859277132710442,1.1787525418384492
574,0.23273461755686276,1.7723432837111088
575,0.0541377982475606,1.0617212249826617
576,1.2121999011271485,1.9289663660265526
577,0.6671117542836253,0.7745944566408776
578,1.529074695589478,0.31314027948468703
579,1.6385412272924944,0.3707887605134895
580,1.59096033470873,0.4279905389439679
581,1.4410107284699443,0.36318817039497486
582,0.30017517960660167,1.7193268696257384
583,1.7500492251287538,0.7740525116929926
584,1.0198246049355986,1.1141084246273347
585,1.6654338675560258,1.7634752573891737
586,1.817427247107133,1.8468148100146793
587,1.4480989604618604,0.4670453212953792
588,1.1283809035372698,0.37837479387874945
589,1.626681606997405,0.9059036856449953
590,1.409386769517059,1.8279473403737312
591,0.22421769651532641,0.21519854278293266
592,1.269840795436382,1.3184649147720373
593,1.2236989765763813,1.8816001067607009
594,0.3807079912010298,0.6303559142556272
595,1.839574354733502,1.3826980419942865
596,1.7832646041334956,0.6285408838382901
597,0.16033500474540507,1.2541267646643273
598,1.625570377097756,1.3744440844256183
599,0.6555237289811788,1.2663222708602675
600,0.6045637351966251,0.6955275866085956
601,0.6288139293891548,1.9679234952650626
602,0.16635467762113643,1.5482754037307913
603,1.5132502370850305,0.2553257805726389
604,0.2595897356600372,0.916656507886225
605,0.8408055054509329,0.6714109096959118
606,1.774383172372078,0.2642454185017663
607,1.0554052387701685,0.7534161014938219
608,0.7231031720970778,0.3055440548476914
609,1.7099967815084627,0.6343319859482169
610,0.3672093148922506,0.44193406068754604
611,1.97008361598301,0.7416236843825015
612,1.9126302462673421,1.756454125484249
613,1.440950574640446,1.5057938252352159
614,1.4621826213687854,0.8095590376895188
615,1.87421583086105,0.6413678595011099
616,0.5502951129474394,0.5976426949798358
617,1.1176898686555103,0.2889192676682444
618,1.901381874831831,1.3154690148672346
619,1.0737805051307794,0.6193672197221969
620,0.549268054791495,1.9579192853239746
621,1.3043142891411743,1.813543609995946
622,1.3833528348228188,0.7619703188532385
623,1.2168345472206012,0.8563489282830514
624,0.9966569954029914,1.4027623660533293
625,1.3643406942970666,0.7342193964488912
626,1.6957889267364106,1.256192163128556
627,0.3644878240706597,0.28373188273128425
628,1.1938680636655783,0.33886161933963765
629,0.702249831102217,1.0239031229317042
630,1.2250912408425476,0.6571610693039049
631,0.8114925373581832,1.433611456853687
632,1.7735881753894158,1.169271435438235
633,0.28444381487894743,0.5126113488075703
634,0.08587076531503857,1.4619422331602774
635,1.2763698800148355,1.5643135790600136
636,0.6793279966058967,0.7788738386500551
637,0.8244056300603233,0.3652191555619384
638,1.1366622895665555,0.316125389955846
639,1.8213492596120129,0.5037696077787861
640,1.918401668050937,1.8682325655384426
641,1.3906499784631585,1.4552542286649541
642,0.5682833578861721,1.9217752232295109
643,0.2502832055856803,1.2098657173915628
644,1.2086452381727228,0.4099728413148065
645,1.7042625312626634,0.4146237523586408
646,0.6663023383918605,1.7728493171196047
647,1.463024655335336,0.9287063695991484
648,1.9990221774933115,1.083975154479884
649,1.6890981429355532,1.6020456594192607
650,1.8380129801855627,0.4537617041721754
651,1.3418901852419458,1.2272973354118146
652,1.590765128948597,0.7475308873802313
653,1.415283295166027,0.9102340807947724
654,0.34597166556274805,1.3160807766864153
655,0.6630981829561469,1.4300939506314057
656,0.2662800595717405,1.6569160064669841
657,1.558559923548429,1.223155222450434
658,1.1891750791567328,0.5910417920896387
659,0.8142727532820893,1.7332631961121294
660,0.9346734298099808,0.7013897093858203
661,0.9908293240214376,0.34583058268881794
662,1.1418866329118895,0.2019023639296299
663,0.569165092521736,1.5011211490817014
664,1.337131900944058,1.1788162485587717
665,1.7241850502558225,0.24545512715766224
666,0.8113001826316046,1.3423742349372565
667,0.5314986348101045,0.5696530642232484
668,1.8542617223724573,1.8709531699694157
669,0.29732778200091947,0.8543533498565039
670,1.6647734806017438,1.3631184122548312
671,0.16118303163526804,1.0062385857153
672,0.04059630786904078,1.3402182228659132
673,1.0753029565842358,1.0678577292942724
674,1.150410215240288,1.5016898189019456
675,1.2030829231927735,1.9681046568833314
676,0.13403480286005065,0.6739457556508301
677,1.0719487756463748,0.6783166979409592
678,1.490989129246987,1.0176881728421905
679,1.0684647067986266,0.22776483101899248
680,1.044733140182785,0.9492633433019972
681,1.3437236473122973,0.6959841192918911
682,1.4575360908924997,1.0914825323773598
683,1.7476211921665163,0.26935345124698873
684,0.2753267408482707,1.1841332658729962
685,0.2143662346231039,1.9031411595442869
686,0.0011959512186492383,0.22977130078833963
687,1.9482666889929101,1.9280513625386486
688,1.2852904159566232,0.546660027115297
689,0.7994244974763012,1.309963035709079
690,1.071785795036458,1.141280721847453
691,1.2734593894893458,0.566504723187357
692,0.5467196049150398,1.436908834820086
693,1.412779027745664,0.3965813113232117
694,1.7465530043839892,1.7157159276824112
695,1.5948529959959377,1.1659772791752212
696,1.0017749244623282,1.2518861062526168
697,1.0220856333608586,1.2073369443984203
698,1.9781077095513877,0.9149760366124862
699,0.8150281305320723,1.8949491113911772
700,1.230676190697183,1.508680395906257
701,1.721264434550489,0.5721631396390287
702,0.9308972893806664,0.8789934607814274
703,1.2829014492382003,1.8282360729149303
704,0.2570203140808096,1.7319774314547465
705,1.9162547983278846,0.39595952592148237
706,0.8915558025480468,1.9053941850856968
707,0.420151990982385,0.46128120925960153
708,0.012165490093960507,0.21196693556281448
709,0.5180027796916638,1.4477600788822693
710,0.7820388870367532,1.441638824139645
